Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,640,900,,,1540
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,549,637,,,1186
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,581,608,,,1189
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,653,621,,,1274
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,713,627,,,1340
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,781,607,,,1388
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,968,702,,,1670
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,1065,897,,,1962
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1261,910,,,2171
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,1093,810,,,1903
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,820,640,,,1460
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,633,485,,,1118
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,586,407,,,993
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,494,369,,,863
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,309,265,,,574
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,189,183,,,372
152 Street South of 70 Avenue,Monday-Friday,12:00 AM,,,118,111,229
152 Street South of 70 Avenue,Monday-Friday,1:00 AM,,,64,57,121
152 Street South of 70 Avenue,Monday-Friday,2:00 AM,,,35,41,76
152 Street South of 70 Avenue,Monday-Friday,3:00 AM,,,36,41,77
152 Street South of 70 Avenue,Monday-Friday,4:00 AM,,,68,85,153
152 Street South of 70 Avenue,Monday-Friday,5:00 AM,,,182,264,446
152 Street South of 70 Avenue,Monday-Friday,6:00 AM,,,555,683,1238
152 Street South of 70 Avenue,Monday-Friday,7:00 AM,,,887,941,1828
152 Street South of 70 Avenue,Monday-Friday,8:00 AM,,,1048,1057,2105
152 Street South of 70 Avenue,Monday-Friday,9:00 AM,,,769,854,1623
152 Street South of 70 Avenue,Monday-Friday,10:00 AM,,,748,798,1546
152 Street South of 70 Avenue,Monday-Friday,11:00 AM,,,812,830,1642
152 Street South of 70 Avenue,Monday-Friday,12:00 PM,,,835,876,1711
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,862,926,1788
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,1020,1054,2074
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,1170,1179,2349
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1204,1203,2407
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1192,1264,2456
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,1016,1086,2102
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,801,883,1684
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,716,709,1425
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,624,624,1248
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,475,420,895
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,305,246,551
152 Street South of 99 Avenue,Monday-Friday,12:00 AM,,,127,178,305
152 Street South of 99 Avenue,Monday-Friday,1:00 AM,,,67,88,155
152 Street South of 99 Avenue,Monday-Friday,2:00 AM,,,50,63,113
152 Street South of 99 Avenue,Monday-Friday,3:00 AM,,,46,45,91
152 Street South of 99 Avenue,Monday-Friday,4:00 AM,,,100,67,167
152 Street South of 99 Avenue,Monday-Friday,5:00 AM,,,326,153,479
152 Street South of 99 Avenue,Monday-Friday,6:00 AM,,,729,445,1174
152 Street South of 99 Avenue,Monday-Friday,7:00 AM,,,1056,771,1827
152 Street South of 99 Avenue,Monday-Friday,8:00 AM,,,1337,945,2282
152 Street South of 99 Avenue,Monday-Friday,9:00 AM,,,1094,802,1896
152 Street South of 99 Avenue,Monday-Friday,10:00 AM,,,1079,866,1945
152 Street South of 99 Avenue,Monday-Friday,11:00 AM,,,1162,1000,2162
152 Street South of 99 Avenue,Monday-Friday,12:00 PM,,,1217,1128,2345
152 Street South of 99 Avenue,Monday-Friday,1:00 PM,,,1133,1233,2366
152 Street South of 99 Avenue,Monday-Friday,2:00 PM,,,1193,1359,2552
152 Street South of 99 Avenue,Monday-Friday,3:00 PM,,,1311,1506,2817
152 Street South of 99 Avenue,Monday-Friday,4:00 PM,,,1318,1608,2926
152 Street South of 99 Avenue,Monday-Friday,5:00 PM,,,1275,1614,2889
152 Street South of 99 Avenue,Monday-Friday,6:00 PM,,,1153,1351,2504
152 Street South of 99 Avenue,Monday-Friday,7:00 PM,,,927,1106,2033
152 Street South of 99 Avenue,Monday-Friday,8:00 PM,,,712,989,1701
152 Street South of 99 Avenue,Monday-Friday,9:00 PM,,,626,928,1554
152 Street South of 99 Avenue,Monday-Friday,10:00 PM,,,462,546,1008
152 Street South of 99 Avenue,Monday-Friday,11:00 PM,,,270,367,637
Fraser Hwy East of 188 St,Monday-Friday,12:00 AM,62,98,,,160
Fraser Hwy East of 188 St,Monday-Friday,1:00 AM,33,53,,,86
Fraser Hwy East of 188 St,Monday-Friday,2:00 AM,24,38,,,62
Fraser Hwy East of 188 St,Monday-Friday,3:00 AM,31,37,,,68
Fraser Hwy East of 188 St,Monday-Friday,4:00 AM,90,79,,,169
Fraser Hwy East of 188 St,Monday-Friday,5:00 AM,233,295,,,528
Fraser Hwy East of 188 St,Monday-Friday,6:00 AM,502,581,,,1083
Fraser Hwy East of 188 St,Monday-Friday,7:00 AM,708,839,,,1547
Fraser Hwy East of 188 St,Monday-Friday,8:00 AM,888,682,,,1570
Fraser Hwy East of 188 St,Monday-Friday,9:00 AM,803,622,,,1425
Fraser Hwy East of 188 St,Monday-Friday,10:00 AM,806,728,,,1534
Fraser Hwy East of 188 St,Monday-Friday,11:00 AM,845,829,,,1674
Fraser Hwy East of 188 St,Monday-Friday,12:00 PM,834,884,,,1718
Fraser Hwy East of 188 St,Monday-Friday,1:00 PM,789,906,,,1695
Fraser Hwy East of 188 St,Monday-Friday,2:00 PM,893,1039,,,1932
Fraser Hwy East of 188 St,Monday-Friday,3:00 PM,978,1186,,,2164
Fraser Hwy East of 188 St,Monday-Friday,4:00 PM,1043,1251,,,2294
Fraser Hwy East of 188 St,Monday-Friday,5:00 PM,943,1210,,,2153
Fraser Hwy East of 188 St,Monday-Friday,6:00 PM,757,940,,,1697
Fraser Hwy East of 188 St,Monday-Friday,7:00 PM,596,757,,,1353
Fraser Hwy East of 188 St,Monday-Friday,8:00 PM,434,686,,,1120
Fraser Hwy East of 188 St,Monday-Friday,9:00 PM,367,577,,,944
Fraser Hwy East of 188 St,Monday-Friday,10:00 PM,247,352,,,599
Fraser Hwy East of 188 St,Monday-Friday,11:00 PM,144,235,,,379
King George Blvd South of 72 Avenue,Monday-Friday,12:00 AM,,,121,156,277
King George Blvd South of 72 Avenue,Monday-Friday,1:00 AM,,,72,89,161
King George Blvd South of 72 Avenue,Monday-Friday,2:00 AM,,,52,64,116
King George Blvd South of 72 Avenue,Monday-Friday,3:00 AM,,,52,62,114
King George Blvd South of 72 Avenue,Monday-Friday,4:00 AM,,,125,96,221
King George Blvd South of 72 Avenue,Monday-Friday,5:00 AM,,,322,240,562
King George Blvd South of 72 Avenue,Monday-Friday,6:00 AM,,,762,480,1242
King George Blvd South of 72 Avenue,Monday-Friday,7:00 AM,,,1239,702,1941
King George Blvd South of 72 Avenue,Monday-Friday,8:00 AM,,,1376,848,2224
King George Blvd South of 72 Avenue,Monday-Friday,9:00 AM,,,1015,715,1730
King George Blvd South of 72 Avenue,Monday-Friday,10:00 AM,,,1045,854,1899
King George Blvd South of 72 Avenue,Monday-Friday,11:00 AM,,,1078,1003,2081
King George Blvd South of 72 Avenue,Monday-Friday,12:00 PM,,,1051,1080,2131
King George Blvd South of 72 Avenue,Monday-Friday,1:00 PM,,,1046,1147,2193
King George Blvd South of 72 Avenue,Monday-Friday,2:00 PM,,,1100,1309,2409
King George Blvd South of 72 Avenue,Monday-Friday,3:00 PM,,,1160,1355,2515
King George Blvd South of 72 Avenue,Monday-Friday,4:00 PM,,,1132,1463,2595
King George Blvd South of 72 Avenue,Monday-Friday,5:00 PM,,,1099,1388,2487
King George Blvd South of 72 Avenue,Monday-Friday,6:00 PM,,,988,1087,2075
King George Blvd South of 72 Avenue,Monday-Friday,7:00 PM,,,784,939,1723
King George Blvd South of 72 Avenue,Monday-Friday,8:00 PM,,,610,794,1404
King George Blvd South of 72 Avenue,Monday-Friday,9:00 PM,,,547,640,1187
King George Blvd South of 72 Avenue,Monday-Friday,10:00 PM,,,390,450,840
King George Blvd South of 72 Avenue,Monday-Friday,11:00 PM,,,252,279,531
Pattullo Bridge,Monday-Friday,12:00 AM,,,585,357,942
Pattullo Bridge,Monday-Friday,1:00 AM,,,323,203,526
Pattullo Bridge,Monday-Friday,2:00 AM,,,228,134,362
Pattullo Bridge,Monday-Friday,3:00 AM,,,180,188,368
Pattullo Bridge,Monday-Friday,4:00 AM,,,246,456,702
Pattullo Bridge,Monday-Friday,5:00 AM,,,657,1741,2398
Pattullo Bridge,Monday-Friday,6:00 AM,,,1587,3087,4674
Pattullo Bridge,Monday-Friday,7:00 AM,,,2235,2872,5107
Pattullo Bridge,Monday-Friday,8:00 AM,,,2141,2683,4824
Pattullo Bridge,Monday-Friday,9:00 AM,,,1703,2403,4106
Pattullo Bridge,Monday-Friday,10:00 AM,,,1540,1930,3470
Pattullo Bridge,Monday-Friday,11:00 AM,,,1781,2016,3797
Pattullo Bridge,Monday-Friday,12:00 PM,,,1960,2034,3994
Pattullo Bridge,Monday-Friday,1:00 PM,,,2106,2037,4143
Pattullo Bridge,Monday-Friday,2:00 PM,,,2588,2269,4857
Pattullo Bridge,Monday-Friday,3:00 PM,,,2898,2605,5503
Pattullo Bridge,Monday-Friday,4:00 PM,,,3119,2767,5886
Pattullo Bridge,Monday-Friday,5:00 PM,,,3073,2642,5715
Pattullo Bridge,Monday-Friday,6:00 PM,,,2700,2057,4757
Pattullo Bridge,Monday-Friday,7:00 PM,,,2083,1617,3700
Pattullo Bridge,Monday-Friday,8:00 PM,,,1694,1297,2991
Pattullo Bridge,Monday-Friday,9:00 PM,,,1667,1299,2966
Pattullo Bridge,Monday-Friday,10:00 PM,,,1341,1100,2441
Pattullo Bridge,Monday-Friday,11:00 PM,,,1111,699,1810
Scott Rd North of 72 Avenue,Monday-Friday,12:00 AM,,,113,94,207
Scott Rd North of 72 Avenue,Monday-Friday,1:00 AM,,,64,55,119
Scott Rd North of 72 Avenue,Monday-Friday,2:00 AM,,,41,43,84
Scott Rd North of 72 Avenue,Monday-Friday,3:00 AM,,,41,37,78
Scott Rd North of 72 Avenue,Monday-Friday,4:00 AM,,,82,62,144
Scott Rd North of 72 Avenue,Monday-Friday,5:00 AM,,,210,204,414
Scott Rd North of 72 Avenue,Monday-Friday,6:00 AM,,,423,396,819
Scott Rd North of 72 Avenue,Monday-Friday,7:00 AM,,,729,627,1356
Scott Rd North of 72 Avenue,Monday-Friday,8:00 AM,,,1033,791,1824
Scott Rd North of 72 Avenue,Monday-Friday,9:00 AM,,,819,704,1523
Scott Rd North of 72 Avenue,Monday-Friday,10:00 AM,,,847,788,1635
Scott Rd North of 72 Avenue,Monday-Friday,11:00 AM,,,957,912,1869
Scott Rd North of 72 Avenue,Monday-Friday,12:00 PM,,,979,967,1946
Scott Rd North of 72 Avenue,Monday-Friday,1:00 PM,,,983,973,1956
Scott Rd North of 72 Avenue,Monday-Friday,2:00 PM,,,1000,1020,2020
Scott Rd North of 72 Avenue,Monday-Friday,3:00 PM,,,1094,1057,2151
Scott Rd North of 72 Avenue,Monday-Friday,4:00 PM,,,1075,1051,2126
Scott Rd North of 72 Avenue,Monday-Friday,5:00 PM,,,1041,1061,2102
Scott Rd North of 72 Avenue,Monday-Friday,6:00 PM,,,969,974,1943
Scott Rd North of 72 Avenue,Monday-Friday,7:00 PM,,,821,846,1667
Scott Rd North of 72 Avenue,Monday-Friday,8:00 PM,,,685,720,1405
Scott Rd North of 72 Avenue,Monday-Friday,9:00 PM,,,577,585,1162
Scott Rd North of 72 Avenue,Monday-Friday,10:00 PM,,,375,403,778
Scott Rd North of 72 Avenue,Monday-Friday,11:00 PM,,,222,225,447
