Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
32 Avenue East of 192 Street,Monday-Friday,3:00 AM,7,13,,,20
32 Avenue East of 192 Street,Monday-Friday,4:00 AM,10,54,,,64
32 Avenue East of 192 Street,Monday-Friday,5:00 AM,24,210,,,234
32 Avenue East of 192 Street,Monday-Friday,6:00 AM,64,363,,,427
32 Avenue East of 192 Street,Monday-Friday,7:00 AM,145,385,,,530
32 Avenue East of 192 Street,Monday-Friday,8:00 AM,168,322,,,490
32 Avenue East of 192 Street,Monday-Friday,9:00 AM,143,224,,,367
32 Avenue East of 192 Street,Monday-Friday,10:00 AM,168,189,,,357
32 Avenue East of 192 Street,Monday-Friday,11:00 AM,201,189,,,390
32 Avenue East of 192 Street,Monday-Friday,12:00 PM,217,199,,,416
32 Avenue East of 192 Street,Monday-Friday,1:00 PM,230,207,,,437
32 Avenue East of 192 Street,Monday-Friday,2:00 PM,303,224,,,527
32 Avenue East of 192 Street,Monday-Friday,3:00 PM,402,220,,,622
32 Avenue East of 192 Street,Monday-Friday,4:00 PM,442,218,,,660
32 Avenue East of 192 Street,Monday-Friday,5:00 PM,375,173,,,548
32 Avenue East of 192 Street,Monday-Friday,6:00 PM,216,122,,,338
32 Avenue East of 192 Street,Monday-Friday,7:00 PM,138,84,,,222
32 Avenue East of 192 Street,Monday-Friday,8:00 PM,106,70,,,176
32 Avenue East of 192 Street,Monday-Friday,9:00 PM,94,59,,,153
32 Avenue East of 192 Street,Monday-Friday,10:00 PM,80,47,,,127
32 Avenue East of 192 Street,Monday-Friday,11:00 PM,50,33,,,83
96 Avenue East of 130 Street,Monday-Friday,12:00 AM,80,35,,,115
96 Avenue East of 130 Street,Monday-Friday,1:00 AM,116,21,,,137
96 Avenue East of 130 Street,Monday-Friday,2:00 AM,119,18,,,137
96 Avenue East of 130 Street,Monday-Friday,3:00 AM,135,19,,,154
96 Avenue East of 130 Street,Monday-Friday,4:00 AM,122,39,,,161
96 Avenue East of 130 Street,Monday-Friday,5:00 AM,168,116,,,284
96 Avenue East of 130 Street,Monday-Friday,6:00 AM,263,156,,,419
96 Avenue East of 130 Street,Monday-Friday,7:00 AM,309,229,,,538
96 Avenue East of 130 Street,Monday-Friday,8:00 AM,296,249,,,545
96 Avenue East of 130 Street,Monday-Friday,9:00 AM,247,176,,,423
96 Avenue East of 130 Street,Monday-Friday,10:00 AM,220,184,,,404
96 Avenue East of 130 Street,Monday-Friday,11:00 AM,256,196,,,452
96 Avenue East of 130 Street,Monday-Friday,12:00 PM,224,221,,,445
96 Avenue East of 130 Street,Monday-Friday,1:00 PM,236,238,,,474
96 Avenue East of 130 Street,Monday-Friday,2:00 PM,274,294,,,568
96 Avenue East of 130 Street,Monday-Friday,3:00 PM,305,318,,,623
96 Avenue East of 130 Street,Monday-Friday,4:00 PM,321,330,,,651
96 Avenue East of 130 Street,Monday-Friday,5:00 PM,313,283,,,596
96 Avenue East of 130 Street,Monday-Friday,6:00 PM,281,218,,,499
96 Avenue East of 130 Street,Monday-Friday,7:00 PM,233,156,,,389
96 Avenue East of 130 Street,Monday-Friday,8:00 PM,219,121,,,340
96 Avenue East of 130 Street,Monday-Friday,9:00 PM,196,102,,,298
96 Avenue East of 130 Street,Monday-Friday,10:00 PM,145,74,,,219
96 Avenue East of 130 Street,Monday-Friday,11:00 PM,152,54,,,206
104 Avenue East of 157 Street,Monday-Friday,12:00 AM,59,69,,,128
104 Avenue East of 157 Street,Monday-Friday,1:00 AM,40,37,,,77
104 Avenue East of 157 Street,Monday-Friday,2:00 AM,26,21,,,47
104 Avenue East of 157 Street,Monday-Friday,3:00 AM,36,28,,,64
104 Avenue East of 157 Street,Monday-Friday,4:00 AM,82,49,,,131
104 Avenue East of 157 Street,Monday-Friday,5:00 AM,243,149,,,392
104 Avenue East of 157 Street,Monday-Friday,6:00 AM,439,314,,,753
104 Avenue East of 157 Street,Monday-Friday,7:00 AM,612,752,,,1364
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,556,853,,,1409
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,446,533,,,979
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,467,497,,,964
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,535,506,,,1041
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,586,520,,,1106
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,662,509,,,1171
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,831,582,,,1413
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,886,761,,,1647
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1065,746,,,1811
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,944,648,,,1592
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,666,490,,,1156
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,513,350,,,863
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,411,262,,,673
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,369,233,,,602
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,245,167,,,412
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,137,114,,,251
Scott Road North of 72 Avenue,Monday-Friday,12:00 AM,,,75,67,142
Scott Road North of 72 Avenue,Monday-Friday,1:00 AM,,,47,44,91
Scott Road North of 72 Avenue,Monday-Friday,2:00 AM,,,30,31,61
Scott Road North of 72 Avenue,Monday-Friday,3:00 AM,,,34,27,61
Scott Road North of 72 Avenue,Monday-Friday,4:00 AM,,,68,48,116
Scott Road North of 72 Avenue,Monday-Friday,5:00 AM,,,165,143,308
Scott Road North of 72 Avenue,Monday-Friday,6:00 AM,,,358,316,674
Scott Road North of 72 Avenue,Monday-Friday,7:00 AM,,,630,551,1181
Scott Road North of 72 Avenue,Monday-Friday,8:00 AM,,,895,677,1572
Scott Road North of 72 Avenue,Monday-Friday,9:00 AM,,,699,628,1327
Scott Road North of 72 Avenue,Monday-Friday,10:00 AM,,,753,664,1417
Scott Road North of 72 Avenue,Monday-Friday,11:00 AM,,,785,738,1523
Scott Road North of 72 Avenue,Monday-Friday,12:00 PM,,,789,797,1586
Scott Road North of 72 Avenue,Monday-Friday,1:00 PM,,,864,860,1724
Scott Road North of 72 Avenue,Monday-Friday,2:00 PM,,,879,915,1794
Scott Road North of 72 Avenue,Monday-Friday,3:00 PM,,,959,921,1880
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,920,910,1830
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,888,880,1768
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,802,842,1644
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,605,681,1286
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,469,523,992
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,377,396,773
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,257,273,530
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,153,153,306
