Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
32 Avenue East of 192 Street,Saturday-Sunday,6:00 AM,54,86,,,140
32 Avenue East of 192 Street,Saturday-Sunday,7:00 AM,87,114,,,201
32 Avenue East of 192 Street,Saturday-Sunday,8:00 AM,150,152,,,302
32 Avenue East of 192 Street,Saturday-Sunday,9:00 AM,209,204,,,413
32 Avenue East of 192 Street,Saturday-Sunday,10:00 AM,246,206,,,452
32 Avenue East of 192 Street,Saturday-Sunday,11:00 AM,270,220,,,490
32 Avenue East of 192 Street,Saturday-Sunday,12:00 PM,295,227,,,522
32 Avenue East of 192 Street,Saturday-Sunday,1:00 PM,298,232,,,530
32 Avenue East of 192 Street,Saturday-Sunday,2:00 PM,314,225,,,539
32 Avenue East of 192 Street,Saturday-Sunday,3:00 PM,307,236,,,543
32 Avenue East of 192 Street,Saturday-Sunday,4:00 PM,300,234,,,534
32 Avenue East of 192 Street,Saturday-Sunday,5:00 PM,238,183,,,421
32 Avenue East of 192 Street,Saturday-Sunday,6:00 PM,195,158,,,353
32 Avenue East of 192 Street,Saturday-Sunday,7:00 PM,164,124,,,288
32 Avenue East of 192 Street,Saturday-Sunday,8:00 PM,150,115,,,265
32 Avenue East of 192 Street,Saturday-Sunday,9:00 PM,139,96,,,235
32 Avenue East of 192 Street,Saturday-Sunday,10:00 PM,112,76,,,188
32 Avenue East of 192 Street,Saturday-Sunday,11:00 PM,73,43,,,116
64 Avenue West of 196 Street,Monday-Friday,12:00 AM,36,57,,,93
64 Avenue West of 196 Street,Monday-Friday,1:00 AM,22,23,,,45
64 Avenue West of 196 Street,Monday-Friday,2:00 AM,13,15,,,28
64 Avenue West of 196 Street,Monday-Friday,3:00 AM,16,18,,,34
64 Avenue West of 196 Street,Monday-Friday,4:00 AM,42,35,,,77
64 Avenue West of 196 Street,Monday-Friday,5:00 AM,117,126,,,243
64 Avenue West of 196 Street,Monday-Friday,6:00 AM,237,250,,,487
64 Avenue West of 196 Street,Monday-Friday,7:00 AM,375,313,,,688
64 Avenue West of 196 Street,Monday-Friday,8:00 AM,581,333,,,914
64 Avenue West of 196 Street,Monday-Friday,9:00 AM,553,324,,,877
64 Avenue West of 196 Street,Monday-Friday,10:00 AM,576,414,,,990
64 Avenue West of 196 Street,Monday-Friday,11:00 AM,603,512,,,1115
64 Avenue West of 196 Street,Monday-Friday,12:00 PM,623,559,,,1182
64 Avenue West of 196 Street,Monday-Friday,1:00 PM,623,605,,,1228
64 Avenue West of 196 Street,Monday-Friday,2:00 PM,657,647,,,1304
64 Avenue West of 196 Street,Monday-Friday,3:00 PM,756,705,,,1461
64 Avenue West of 196 Street,Monday-Friday,4:00 PM,829,805,,,1634
64 Avenue West of 196 Street,Monday-Friday,5:00 PM,785,822,,,1607
64 Avenue West of 196 Street,Monday-Friday,6:00 PM,646,653,,,1299
64 Avenue West of 196 Street,Monday-Friday,7:00 PM,502,549,,,1051
64 Avenue West of 196 Street,Monday-Friday,8:00 PM,359,480,,,839
64 Avenue West of 196 Street,Monday-Friday,9:00 PM,259,404,,,663
64 Avenue West of 196 Street,Monday-Friday,10:00 PM,172,240,,,412
64 Avenue West of 196 Street,Monday-Friday,11:00 PM,85,132,,,217
64 Avenue West of 196 Street,Saturday-Sunday,12:00 AM,84,103,,,187
64 Avenue West of 196 Street,Saturday-Sunday,1:00 AM,52,60,,,112
64 Avenue West of 196 Street,Saturday-Sunday,2:00 AM,38,38,,,76
64 Avenue West of 196 Street,Saturday-Sunday,3:00 AM,24,23,,,47
64 Avenue West of 196 Street,Saturday-Sunday,4:00 AM,33,21,,,54
64 Avenue West of 196 Street,Saturday-Sunday,5:00 AM,53,41,,,94
64 Avenue West of 196 Street,Saturday-Sunday,6:00 AM,91,60,,,151
64 Avenue West of 196 Street,Saturday-Sunday,7:00 AM,174,105,,,279
64 Avenue West of 196 Street,Saturday-Sunday,8:00 AM,320,184,,,504
64 Avenue West of 196 Street,Saturday-Sunday,9:00 AM,549,289,,,838
64 Avenue West of 196 Street,Saturday-Sunday,10:00 AM,711,463,,,1174
64 Avenue West of 196 Street,Saturday-Sunday,11:00 AM,756,612,,,1368
64 Avenue West of 196 Street,Saturday-Sunday,12:00 PM,760,681,,,1441
64 Avenue West of 196 Street,Saturday-Sunday,1:00 PM,770,703,,,1473
64 Avenue West of 196 Street,Saturday-Sunday,2:00 PM,716,727,,,1443
64 Avenue West of 196 Street,Saturday-Sunday,3:00 PM,689,746,,,1435
64 Avenue West of 196 Street,Saturday-Sunday,4:00 PM,633,741,,,1374
64 Avenue West of 196 Street,Saturday-Sunday,5:00 PM,525,687,,,1212
64 Avenue West of 196 Street,Saturday-Sunday,6:00 PM,413,530,,,943
64 Avenue West of 196 Street,Saturday-Sunday,7:00 PM,354,378,,,732
64 Avenue West of 196 Street,Saturday-Sunday,8:00 PM,286,316,,,602
64 Avenue West of 196 Street,Saturday-Sunday,9:00 PM,232,295,,,527
64 Avenue West of 196 Street,Saturday-Sunday,10:00 PM,175,230,,,405
64 Avenue West of 196 Street,Saturday-Sunday,11:00 PM,100,130,,,230
72 Avenue West of 123 Street,Monday-Friday,12:00 AM,159,57,,,216
72 Avenue West of 123 Street,Monday-Friday,1:00 AM,82,45,,,127
72 Avenue West of 123 Street,Monday-Friday,2:00 AM,63,73,,,136
72 Avenue West of 123 Street,Monday-Friday,3:00 AM,73,137,,,210
72 Avenue West of 123 Street,Monday-Friday,4:00 AM,114,430,,,544
72 Avenue West of 123 Street,Monday-Friday,5:00 AM,263,740,,,1003
72 Avenue West of 123 Street,Monday-Friday,6:00 AM,428,692,,,1120
72 Avenue West of 123 Street,Monday-Friday,7:00 AM,679,771,,,1450
72 Avenue West of 123 Street,Monday-Friday,8:00 AM,652,805,,,1457
72 Avenue West of 123 Street,Monday-Friday,9:00 AM,694,828,,,1522
72 Avenue West of 123 Street,Monday-Friday,10:00 AM,750,837,,,1587
72 Avenue West of 123 Street,Monday-Friday,11:00 AM,907,936,,,1843
72 Avenue West of 123 Street,Monday-Friday,12:00 PM,975,954,,,1929
72 Avenue West of 123 Street,Monday-Friday,1:00 PM,1040,980,,,2020
72 Avenue West of 123 Street,Monday-Friday,2:00 PM,1096,1046,,,2142
72 Avenue West of 123 Street,Monday-Friday,3:00 PM,1171,1091,,,2262
72 Avenue West of 123 Street,Monday-Friday,4:00 PM,1163,1051,,,2214
72 Avenue West of 123 Street,Monday-Friday,5:00 PM,1142,969,,,2111
72 Avenue West of 123 Street,Monday-Friday,6:00 PM,1005,893,,,1898
72 Avenue West of 123 Street,Monday-Friday,7:00 PM,778,667,,,1445
72 Avenue West of 123 Street,Monday-Friday,8:00 PM,690,567,,,1257
72 Avenue West of 123 Street,Monday-Friday,9:00 PM,597,477,,,1074
72 Avenue West of 123 Street,Monday-Friday,10:00 PM,387,245,,,632
72 Avenue West of 123 Street,Monday-Friday,11:00 PM,265,116,,,381
72 Avenue West of 123 Street,Saturday-Sunday,12:00 AM,279,113,,,392
72 Avenue West of 123 Street,Saturday-Sunday,1:00 AM,129,78,,,207
72 Avenue West of 123 Street,Saturday-Sunday,2:00 AM,92,83,,,175
72 Avenue West of 123 Street,Saturday-Sunday,3:00 AM,110,98,,,208
72 Avenue West of 123 Street,Saturday-Sunday,4:00 AM,98,154,,,252
72 Avenue West of 123 Street,Saturday-Sunday,5:00 AM,127,245,,,372
72 Avenue West of 123 Street,Saturday-Sunday,6:00 AM,183,263,,,446
72 Avenue West of 123 Street,Saturday-Sunday,7:00 AM,271,397,,,668
72 Avenue West of 123 Street,Saturday-Sunday,8:00 AM,415,559,,,974
72 Avenue West of 123 Street,Saturday-Sunday,9:00 AM,598,773,,,1371
72 Avenue West of 123 Street,Saturday-Sunday,10:00 AM,718,858,,,1576
72 Avenue West of 123 Street,Saturday-Sunday,11:00 AM,838,943,,,1781
72 Avenue West of 123 Street,Saturday-Sunday,12:00 PM,957,964,,,1921
72 Avenue West of 123 Street,Saturday-Sunday,1:00 PM,961,994,,,1955
72 Avenue West of 123 Street,Saturday-Sunday,2:00 PM,990,960,,,1950
72 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,979,912,,,1891
72 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,906,864,,,1770
72 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,844,805,,,1649
72 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,746,747,,,1493
72 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,644,580,,,1224
72 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,581,525,,,1106
72 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,580,466,,,1046
72 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,384,277,,,661
72 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,289,163,,,452
88 Avenue West of 123 Street,Monday-Friday,12:00 AM,228,105,,,333
88 Avenue West of 123 Street,Monday-Friday,1:00 AM,151,67,,,218
88 Avenue West of 123 Street,Monday-Friday,2:00 AM,95,70,,,165
88 Avenue West of 123 Street,Monday-Friday,3:00 AM,73,109,,,182
88 Avenue West of 123 Street,Monday-Friday,4:00 AM,105,253,,,358
88 Avenue West of 123 Street,Monday-Friday,5:00 AM,225,937,,,1162
88 Avenue West of 123 Street,Monday-Friday,6:00 AM,558,1037,,,1595
88 Avenue West of 123 Street,Monday-Friday,7:00 AM,936,1011,,,1947
88 Avenue West of 123 Street,Monday-Friday,8:00 AM,899,1109,,,2008
88 Avenue West of 123 Street,Monday-Friday,9:00 AM,800,1081,,,1881
88 Avenue West of 123 Street,Monday-Friday,10:00 AM,796,962,,,1758
88 Avenue West of 123 Street,Monday-Friday,11:00 AM,957,1053,,,2010
88 Avenue West of 123 Street,Monday-Friday,12:00 PM,1071,1088,,,2159
88 Avenue West of 123 Street,Monday-Friday,1:00 PM,1117,1107,,,2224
88 Avenue West of 123 Street,Monday-Friday,2:00 PM,1299,1195,,,2494
88 Avenue West of 123 Street,Monday-Friday,3:00 PM,1359,1283,,,2642
88 Avenue West of 123 Street,Monday-Friday,4:00 PM,1306,1299,,,2605
88 Avenue West of 123 Street,Monday-Friday,5:00 PM,1293,1186,,,2479
88 Avenue West of 123 Street,Monday-Friday,6:00 PM,1183,981,,,2164
88 Avenue West of 123 Street,Monday-Friday,7:00 PM,948,846,,,1794
88 Avenue West of 123 Street,Monday-Friday,8:00 PM,764,679,,,1443
88 Avenue West of 123 Street,Monday-Friday,9:00 PM,717,628,,,1345
88 Avenue West of 123 Street,Monday-Friday,10:00 PM,583,492,,,1075
88 Avenue West of 123 Street,Monday-Friday,11:00 PM,459,262,,,721
88 Avenue West of 123 Street,Saturday-Sunday,12:00 AM,376,204,,,580
88 Avenue West of 123 Street,Saturday-Sunday,1:00 AM,233,120,,,353
88 Avenue West of 123 Street,Saturday-Sunday,2:00 AM,139,88,,,227
88 Avenue West of 123 Street,Saturday-Sunday,3:00 AM,103,93,,,196
88 Avenue West of 123 Street,Saturday-Sunday,4:00 AM,107,110,,,217
88 Avenue West of 123 Street,Saturday-Sunday,5:00 AM,117,230,,,347
88 Avenue West of 123 Street,Saturday-Sunday,6:00 AM,205,316,,,521
88 Avenue West of 123 Street,Saturday-Sunday,7:00 AM,281,420,,,701
88 Avenue West of 123 Street,Saturday-Sunday,8:00 AM,387,550,,,937
88 Avenue West of 123 Street,Saturday-Sunday,9:00 AM,555,763,,,1318
88 Avenue West of 123 Street,Saturday-Sunday,10:00 AM,701,907,,,1608
88 Avenue West of 123 Street,Saturday-Sunday,11:00 AM,858,935,,,1793
88 Avenue West of 123 Street,Saturday-Sunday,12:00 PM,965,1035,,,2000
88 Avenue West of 123 Street,Saturday-Sunday,1:00 PM,1070,1045,,,2115
88 Avenue West of 123 Street,Saturday-Sunday,2:00 PM,1066,1085,,,2151
88 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,1090,1070,,,2160
88 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,1061,999,,,2060
88 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,1017,985,,,2002
88 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,962,929,,,1891
88 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,765,845,,,1610
88 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,658,674,,,1332
88 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,632,597,,,1229
88 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,542,490,,,1032
88 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,394,279,,,673
96 Avenue East of 130 Street,Monday-Friday,12:00 AM,106,90,,,196
96 Avenue East of 130 Street,Monday-Friday,1:00 AM,65,62,,,127
96 Avenue East of 130 Street,Monday-Friday,2:00 AM,45,46,,,91
96 Avenue East of 130 Street,Monday-Friday,3:00 AM,46,48,,,94
96 Avenue East of 130 Street,Monday-Friday,4:00 AM,109,166,,,275
96 Avenue East of 130 Street,Monday-Friday,5:00 AM,268,511,,,779
96 Avenue East of 130 Street,Monday-Friday,6:00 AM,600,611,,,1211
96 Avenue East of 130 Street,Monday-Friday,7:00 AM,736,731,,,1467
96 Avenue East of 130 Street,Monday-Friday,8:00 AM,700,751,,,1451
96 Avenue East of 130 Street,Monday-Friday,9:00 AM,564,578,,,1142
96 Avenue East of 130 Street,Monday-Friday,10:00 AM,568,598,,,1166
96 Avenue East of 130 Street,Monday-Friday,11:00 AM,639,662,,,1301
96 Avenue East of 130 Street,Monday-Friday,12:00 PM,722,666,,,1388
96 Avenue East of 130 Street,Monday-Friday,1:00 PM,748,722,,,1470
96 Avenue East of 130 Street,Monday-Friday,2:00 PM,867,844,,,1711
96 Avenue East of 130 Street,Monday-Friday,3:00 PM,1014,870,,,1884
96 Avenue East of 130 Street,Monday-Friday,4:00 PM,1031,969,,,2000
96 Avenue East of 130 Street,Monday-Friday,5:00 PM,981,874,,,1855
96 Avenue East of 130 Street,Monday-Friday,6:00 PM,831,747,,,1578
96 Avenue East of 130 Street,Monday-Friday,7:00 PM,597,634,,,1231
96 Avenue East of 130 Street,Monday-Friday,8:00 PM,469,533,,,1002
96 Avenue East of 130 Street,Monday-Friday,9:00 PM,418,461,,,879
96 Avenue East of 130 Street,Monday-Friday,10:00 PM,309,326,,,635
96 Avenue East of 130 Street,Monday-Friday,11:00 PM,196,211,,,407
96 Avenue East of 130 Street,Saturday-Sunday,12:00 AM,184,167,,,351
96 Avenue East of 130 Street,Saturday-Sunday,1:00 AM,131,120,,,251
96 Avenue East of 130 Street,Saturday-Sunday,2:00 AM,91,78,,,169
96 Avenue East of 130 Street,Saturday-Sunday,3:00 AM,71,63,,,134
96 Avenue East of 130 Street,Saturday-Sunday,4:00 AM,70,70,,,140
96 Avenue East of 130 Street,Saturday-Sunday,5:00 AM,102,117,,,219
96 Avenue East of 130 Street,Saturday-Sunday,6:00 AM,222,162,,,384
96 Avenue East of 130 Street,Saturday-Sunday,7:00 AM,253,222,,,475
96 Avenue East of 130 Street,Saturday-Sunday,8:00 AM,366,315,,,681
96 Avenue East of 130 Street,Saturday-Sunday,9:00 AM,496,452,,,948
96 Avenue East of 130 Street,Saturday-Sunday,10:00 AM,590,528,,,1118
96 Avenue East of 130 Street,Saturday-Sunday,11:00 AM,653,609,,,1262
96 Avenue East of 130 Street,Saturday-Sunday,12:00 PM,709,706,,,1415
96 Avenue East of 130 Street,Saturday-Sunday,1:00 PM,752,729,,,1481
96 Avenue East of 130 Street,Saturday-Sunday,2:00 PM,766,743,,,1509
96 Avenue East of 130 Street,Saturday-Sunday,3:00 PM,750,760,,,1510
96 Avenue East of 130 Street,Saturday-Sunday,4:00 PM,724,751,,,1475
96 Avenue East of 130 Street,Saturday-Sunday,5:00 PM,660,737,,,1397
96 Avenue East of 130 Street,Saturday-Sunday,6:00 PM,600,674,,,1274
96 Avenue East of 130 Street,Saturday-Sunday,7:00 PM,499,567,,,1066
96 Avenue East of 130 Street,Saturday-Sunday,8:00 PM,437,489,,,926
96 Avenue East of 130 Street,Saturday-Sunday,9:00 PM,400,421,,,821
96 Avenue East of 130 Street,Saturday-Sunday,10:00 PM,309,334,,,643
96 Avenue East of 130 Street,Saturday-Sunday,11:00 PM,214,220,,,434
104 Avenue East of 157 Street,Monday-Friday,12:00 AM,95,88,,,183
104 Avenue East of 157 Street,Monday-Friday,1:00 AM,53,51,,,104
104 Avenue East of 157 Street,Monday-Friday,2:00 AM,36,35,,,71
104 Avenue East of 157 Street,Monday-Friday,3:00 AM,41,32,,,73
104 Avenue East of 157 Street,Monday-Friday,4:00 AM,83,72,,,155
104 Avenue East of 157 Street,Monday-Friday,5:00 AM,283,230,,,513
104 Avenue East of 157 Street,Monday-Friday,6:00 AM,520,439,,,959
104 Avenue East of 157 Street,Monday-Friday,7:00 AM,669,738,,,1407
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,643,848,,,1491
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,530,597,,,1127
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,542,542,,,1084
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,618,564,,,1182
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,672,560,,,1232
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,715,562,,,1277
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,878,650,,,1528
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,947,796,,,1743
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1044,784,,,1828
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,1000,715,,,1715
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,759,557,,,1316
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,551,419,,,970
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,469,358,,,827
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,431,340,,,771
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,309,273,,,582
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,197,179,,,376
104 Avenue East of 157 Street,Saturday-Sunday,12:00 AM,158,132,,,290
104 Avenue East of 157 Street,Saturday-Sunday,1:00 AM,106,80,,,186
104 Avenue East of 157 Street,Saturday-Sunday,2:00 AM,65,52,,,117
104 Avenue East of 157 Street,Saturday-Sunday,3:00 AM,40,31,,,71
104 Avenue East of 157 Street,Saturday-Sunday,4:00 AM,48,39,,,87
104 Avenue East of 157 Street,Saturday-Sunday,5:00 AM,95,64,,,159
104 Avenue East of 157 Street,Saturday-Sunday,6:00 AM,163,99,,,262
104 Avenue East of 157 Street,Saturday-Sunday,7:00 AM,259,176,,,435
104 Avenue East of 157 Street,Saturday-Sunday,8:00 AM,364,317,,,681
104 Avenue East of 157 Street,Saturday-Sunday,9:00 AM,481,474,,,955
104 Avenue East of 157 Street,Saturday-Sunday,10:00 AM,570,501,,,1071
104 Avenue East of 157 Street,Saturday-Sunday,11:00 AM,638,579,,,1217
104 Avenue East of 157 Street,Saturday-Sunday,12:00 PM,694,601,,,1295
104 Avenue East of 157 Street,Saturday-Sunday,1:00 PM,702,608,,,1310
104 Avenue East of 157 Street,Saturday-Sunday,2:00 PM,737,584,,,1321
104 Avenue East of 157 Street,Saturday-Sunday,3:00 PM,717,591,,,1308
104 Avenue East of 157 Street,Saturday-Sunday,4:00 PM,686,568,,,1254
104 Avenue East of 157 Street,Saturday-Sunday,5:00 PM,673,555,,,1228
104 Avenue East of 157 Street,Saturday-Sunday,6:00 PM,560,506,,,1066
104 Avenue East of 157 Street,Saturday-Sunday,7:00 PM,443,413,,,856
104 Avenue East of 157 Street,Saturday-Sunday,8:00 PM,382,359,,,741
104 Avenue East of 157 Street,Saturday-Sunday,9:00 PM,358,342,,,700
104 Avenue East of 157 Street,Saturday-Sunday,10:00 PM,291,258,,,549
104 Avenue East of 157 Street,Saturday-Sunday,11:00 PM,199,171,,,370
152 Street South of 24 Avenue,Monday-Friday,12:00 AM,,,40,45,85
152 Street South of 24 Avenue,Monday-Friday,1:00 AM,,,28,27,55
152 Street South of 24 Avenue,Monday-Friday,2:00 AM,,,24,22,46
152 Street South of 24 Avenue,Monday-Friday,3:00 AM,,,35,20,55
152 Street South of 24 Avenue,Monday-Friday,4:00 AM,,,111,55,166
152 Street South of 24 Avenue,Monday-Friday,5:00 AM,,,294,174,468
152 Street South of 24 Avenue,Monday-Friday,6:00 AM,,,492,416,908
152 Street South of 24 Avenue,Monday-Friday,7:00 AM,,,745,839,1584
152 Street South of 24 Avenue,Monday-Friday,8:00 AM,,,712,886,1598
152 Street South of 24 Avenue,Monday-Friday,9:00 AM,,,786,865,1651
152 Street South of 24 Avenue,Monday-Friday,10:00 AM,,,891,914,1805
152 Street South of 24 Avenue,Monday-Friday,11:00 AM,,,911,934,1845
152 Street South of 24 Avenue,Monday-Friday,12:00 PM,,,892,979,1871
152 Street South of 24 Avenue,Monday-Friday,1:00 PM,,,976,1018,1994
152 Street South of 24 Avenue,Monday-Friday,2:00 PM,,,1033,1137,2170
152 Street South of 24 Avenue,Monday-Friday,3:00 PM,,,950,1144,2094
152 Street South of 24 Avenue,Monday-Friday,4:00 PM,,,905,1054,1959
152 Street South of 24 Avenue,Monday-Friday,5:00 PM,,,752,915,1667
152 Street South of 24 Avenue,Monday-Friday,6:00 PM,,,584,709,1293
152 Street South of 24 Avenue,Monday-Friday,7:00 PM,,,525,536,1061
152 Street South of 24 Avenue,Monday-Friday,8:00 PM,,,437,423,860
152 Street South of 24 Avenue,Monday-Friday,9:00 PM,,,292,289,581
152 Street South of 24 Avenue,Monday-Friday,10:00 PM,,,180,182,362
152 Street South of 24 Avenue,Monday-Friday,11:00 PM,,,90,93,183
152 Street South of 24 Avenue,Saturday-Sunday,12:00 AM,,,86,92,178
152 Street South of 24 Avenue,Saturday-Sunday,1:00 AM,,,58,55,113
152 Street South of 24 Avenue,Saturday-Sunday,2:00 AM,,,35,33,68
152 Street South of 24 Avenue,Saturday-Sunday,3:00 AM,,,37,31,68
152 Street South of 24 Avenue,Saturday-Sunday,4:00 AM,,,46,34,80
152 Street South of 24 Avenue,Saturday-Sunday,5:00 AM,,,97,87,184
152 Street South of 24 Avenue,Saturday-Sunday,6:00 AM,,,157,180,337
152 Street South of 24 Avenue,Saturday-Sunday,7:00 AM,,,242,301,543
152 Street South of 24 Avenue,Saturday-Sunday,8:00 AM,,,443,481,924
152 Street South of 24 Avenue,Saturday-Sunday,9:00 AM,,,617,669,1286
152 Street South of 24 Avenue,Saturday-Sunday,10:00 AM,,,731,779,1510
152 Street South of 24 Avenue,Saturday-Sunday,11:00 AM,,,752,867,1619
152 Street South of 24 Avenue,Saturday-Sunday,12:00 PM,,,785,910,1695
152 Street South of 24 Avenue,Saturday-Sunday,1:00 PM,,,787,901,1688
152 Street South of 24 Avenue,Saturday-Sunday,2:00 PM,,,789,895,1684
152 Street South of 24 Avenue,Saturday-Sunday,3:00 PM,,,779,862,1641
152 Street South of 24 Avenue,Saturday-Sunday,4:00 PM,,,692,775,1467
152 Street South of 24 Avenue,Saturday-Sunday,5:00 PM,,,563,671,1234
152 Street South of 24 Avenue,Saturday-Sunday,6:00 PM,,,471,552,1023
152 Street South of 24 Avenue,Saturday-Sunday,7:00 PM,,,415,420,835
152 Street South of 24 Avenue,Saturday-Sunday,8:00 PM,,,375,373,748
152 Street South of 24 Avenue,Saturday-Sunday,9:00 PM,,,315,291,606
152 Street South of 24 Avenue,Saturday-Sunday,10:00 PM,,,223,201,424
152 Street South of 24 Avenue,Saturday-Sunday,11:00 PM,,,119,116,235
152 Street South of 70 Avenue,Monday-Friday,12:00 AM,,,94,91,185
152 Street South of 70 Avenue,Monday-Friday,1:00 AM,,,51,49,100
152 Street South of 70 Avenue,Monday-Friday,2:00 AM,,,36,44,80
152 Street South of 70 Avenue,Monday-Friday,3:00 AM,,,35,46,81
152 Street South of 70 Avenue,Monday-Friday,4:00 AM,,,75,102,177
152 Street South of 70 Avenue,Monday-Friday,5:00 AM,,,287,377,664
152 Street South of 70 Avenue,Monday-Friday,6:00 AM,,,597,842,1439
152 Street South of 70 Avenue,Monday-Friday,7:00 AM,,,1024,1135,2159
152 Street South of 70 Avenue,Monday-Friday,8:00 AM,,,915,1034,1949
152 Street South of 70 Avenue,Monday-Friday,9:00 AM,,,708,811,1519
152 Street South of 70 Avenue,Monday-Friday,10:00 AM,,,716,791,1507
152 Street South of 70 Avenue,Monday-Friday,11:00 AM,,,792,843,1635
152 Street South of 70 Avenue,Monday-Friday,12:00 PM,,,794,852,1646
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,878,928,1806
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,1054,1118,2172
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,1199,1151,2350
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1201,1201,2402
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1144,1168,2312
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,896,978,1874
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,727,727,1454
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,700,610,1310
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,566,504,1070
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,392,340,732
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,217,182,399
152 Street South of 70 Avenue,Saturday-Sunday,12:00 AM,,,168,169,337
