Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
32 Avenue East of 192 Street,Monday-Friday,12:00 AM,39,20,,,59
32 Avenue East of 192 Street,Monday-Friday,1:00 AM,25,12,,,37
32 Avenue East of 192 Street,Monday-Friday,2:00 AM,11,12,,,23
32 Avenue East of 192 Street,Monday-Friday,3:00 AM,10,21,,,31
32 Avenue East of 192 Street,Monday-Friday,4:00 AM,21,88,,,109
32 Avenue East of 192 Street,Monday-Friday,5:00 AM,55,385,,,440
32 Avenue East of 192 Street,Monday-Friday,6:00 AM,147,530,,,677
32 Avenue East of 192 Street,Monday-Friday,7:00 AM,234,503,,,737
32 Avenue East of 192 Street,Monday-Friday,8:00 AM,272,401,,,673
32 Avenue East of 192 Street,Monday-Friday,9:00 AM,289,312,,,601
32 Avenue East of 192 Street,Monday-Friday,10:00 AM,322,285,,,607
32 Avenue East of 192 Street,Monday-Friday,11:00 AM,362,294,,,656
32 Avenue East of 192 Street,Monday-Friday,12:00 PM,366,312,,,678
32 Avenue East of 192 Street,Monday-Friday,1:00 PM,384,320,,,704
32 Avenue East of 192 Street,Monday-Friday,2:00 PM,463,303,,,766
32 Avenue East of 192 Street,Monday-Friday,3:00 PM,648,315,,,963
32 Avenue East of 192 Street,Monday-Friday,4:00 PM,683,330,,,1013
32 Avenue East of 192 Street,Monday-Friday,5:00 PM,551,270,,,821
32 Avenue East of 192 Street,Monday-Friday,6:00 PM,365,211,,,576
32 Avenue East of 192 Street,Monday-Friday,7:00 PM,247,165,,,412
32 Avenue East of 192 Street,Monday-Friday,8:00 PM,218,145,,,363
32 Avenue East of 192 Street,Monday-Friday,9:00 PM,185,114,,,299
32 Avenue East of 192 Street,Monday-Friday,10:00 PM,131,71,,,202
32 Avenue East of 192 Street,Monday-Friday,11:00 PM,83,44,,,127
32 Avenue East of 192 Street,Saturday-Sunday,12:00 AM,66,33,,,99
32 Avenue East of 192 Street,Saturday-Sunday,1:00 AM,35,19,,,54
32 Avenue East of 192 Street,Saturday-Sunday,2:00 AM,18,16,,,34
32 Avenue East of 192 Street,Saturday-Sunday,3:00 AM,12,12,,,24
32 Avenue East of 192 Street,Saturday-Sunday,4:00 AM,12,27,,,39
32 Avenue East of 192 Street,Saturday-Sunday,5:00 AM,28,73,,,101
32 Avenue East of 192 Street,Saturday-Sunday,6:00 AM,67,108,,,175
32 Avenue East of 192 Street,Saturday-Sunday,7:00 AM,100,122,,,222
32 Avenue East of 192 Street,Saturday-Sunday,8:00 AM,150,173,,,323
32 Avenue East of 192 Street,Saturday-Sunday,9:00 AM,221,210,,,431
32 Avenue East of 192 Street,Saturday-Sunday,10:00 AM,281,231,,,512
32 Avenue East of 192 Street,Saturday-Sunday,11:00 AM,296,245,,,541
32 Avenue East of 192 Street,Saturday-Sunday,12:00 PM,321,259,,,580
32 Avenue East of 192 Street,Saturday-Sunday,1:00 PM,322,267,,,589
32 Avenue East of 192 Street,Saturday-Sunday,2:00 PM,339,259,,,598
32 Avenue East of 192 Street,Saturday-Sunday,3:00 PM,346,265,,,611
32 Avenue East of 192 Street,Saturday-Sunday,4:00 PM,314,251,,,565
32 Avenue East of 192 Street,Saturday-Sunday,5:00 PM,275,219,,,494
32 Avenue East of 192 Street,Saturday-Sunday,6:00 PM,226,169,,,395
32 Avenue East of 192 Street,Saturday-Sunday,7:00 PM,194,161,,,355
32 Avenue East of 192 Street,Saturday-Sunday,8:00 PM,179,140,,,319
32 Avenue East of 192 Street,Saturday-Sunday,9:00 PM,158,121,,,279
32 Avenue East of 192 Street,Saturday-Sunday,10:00 PM,127,79,,,206
32 Avenue East of 192 Street,Saturday-Sunday,11:00 PM,93,43,,,136
64 Avenue West of 196 Street,Monday-Friday,12:00 AM,45,58,,,103
64 Avenue West of 196 Street,Monday-Friday,1:00 AM,23,28,,,51
64 Avenue West of 196 Street,Monday-Friday,2:00 AM,17,17,,,34
64 Avenue West of 196 Street,Monday-Friday,3:00 AM,19,19,,,38
64 Avenue West of 196 Street,Monday-Friday,4:00 AM,42,35,,,77
64 Avenue West of 196 Street,Monday-Friday,5:00 AM,107,114,,,221
64 Avenue West of 196 Street,Monday-Friday,6:00 AM,222,228,,,450
64 Avenue West of 196 Street,Monday-Friday,7:00 AM,372,284,,,656
64 Avenue West of 196 Street,Monday-Friday,8:00 AM,506,288,,,794
64 Avenue West of 196 Street,Monday-Friday,9:00 AM,538,327,,,865
64 Avenue West of 196 Street,Monday-Friday,10:00 AM,572,431,,,1003
64 Avenue West of 196 Street,Monday-Friday,11:00 AM,625,530,,,1155
64 Avenue West of 196 Street,Monday-Friday,12:00 PM,639,567,,,1206
64 Avenue West of 196 Street,Monday-Friday,1:00 PM,642,585,,,1227
64 Avenue West of 196 Street,Monday-Friday,2:00 PM,645,629,,,1274
64 Avenue West of 196 Street,Monday-Friday,3:00 PM,707,707,,,1414
64 Avenue West of 196 Street,Monday-Friday,4:00 PM,790,778,,,1568
64 Avenue West of 196 Street,Monday-Friday,5:00 PM,749,796,,,1545
64 Avenue West of 196 Street,Monday-Friday,6:00 PM,634,635,,,1269
64 Avenue West of 196 Street,Monday-Friday,7:00 PM,511,542,,,1053
64 Avenue West of 196 Street,Monday-Friday,8:00 PM,371,513,,,884
64 Avenue West of 196 Street,Monday-Friday,9:00 PM,281,426,,,707
64 Avenue West of 196 Street,Monday-Friday,10:00 PM,175,251,,,426
64 Avenue West of 196 Street,Monday-Friday,11:00 PM,97,138,,,235
64 Avenue West of 196 Street,Saturday-Sunday,12:00 AM,79,95,,,174
64 Avenue West of 196 Street,Saturday-Sunday,1:00 AM,50,63,,,113
64 Avenue West of 196 Street,Saturday-Sunday,2:00 AM,38,38,,,76
64 Avenue West of 196 Street,Saturday-Sunday,3:00 AM,22,27,,,49
64 Avenue West of 196 Street,Saturday-Sunday,4:00 AM,34,19,,,53
64 Avenue West of 196 Street,Saturday-Sunday,5:00 AM,53,37,,,90
64 Avenue West of 196 Street,Saturday-Sunday,6:00 AM,89,64,,,153
64 Avenue West of 196 Street,Saturday-Sunday,7:00 AM,178,103,,,281
64 Avenue West of 196 Street,Saturday-Sunday,8:00 AM,306,178,,,484
64 Avenue West of 196 Street,Saturday-Sunday,9:00 AM,528,294,,,822
64 Avenue West of 196 Street,Saturday-Sunday,10:00 AM,664,459,,,1123
64 Avenue West of 196 Street,Saturday-Sunday,11:00 AM,743,585,,,1328
64 Avenue West of 196 Street,Saturday-Sunday,12:00 PM,719,640,,,1359
64 Avenue West of 196 Street,Saturday-Sunday,1:00 PM,705,670,,,1375
64 Avenue West of 196 Street,Saturday-Sunday,2:00 PM,659,688,,,1347
64 Avenue West of 196 Street,Saturday-Sunday,3:00 PM,635,705,,,1340
64 Avenue West of 196 Street,Saturday-Sunday,4:00 PM,579,677,,,1256
64 Avenue West of 196 Street,Saturday-Sunday,5:00 PM,471,630,,,1101
64 Avenue West of 196 Street,Saturday-Sunday,6:00 PM,391,518,,,909
64 Avenue West of 196 Street,Saturday-Sunday,7:00 PM,329,364,,,693
64 Avenue West of 196 Street,Saturday-Sunday,8:00 PM,273,320,,,593
64 Avenue West of 196 Street,Saturday-Sunday,9:00 PM,225,299,,,524
64 Avenue West of 196 Street,Saturday-Sunday,10:00 PM,168,213,,,381
64 Avenue West of 196 Street,Saturday-Sunday,11:00 PM,107,128,,,235
72 Avenue West of 123 Street,Monday-Friday,12:00 AM,188,77,,,265
72 Avenue West of 123 Street,Monday-Friday,1:00 AM,101,54,,,155
72 Avenue West of 123 Street,Monday-Friday,2:00 AM,66,77,,,143
72 Avenue West of 123 Street,Monday-Friday,3:00 AM,78,135,,,213
72 Avenue West of 123 Street,Monday-Friday,4:00 AM,114,425,,,539
72 Avenue West of 123 Street,Monday-Friday,5:00 AM,268,715,,,983
72 Avenue West of 123 Street,Monday-Friday,6:00 AM,405,692,,,1097
72 Avenue West of 123 Street,Monday-Friday,7:00 AM,543,730,,,1273
72 Avenue West of 123 Street,Monday-Friday,8:00 AM,578,767,,,1345
72 Avenue West of 123 Street,Monday-Friday,9:00 AM,664,804,,,1468
72 Avenue West of 123 Street,Monday-Friday,10:00 AM,739,848,,,1587
72 Avenue West of 123 Street,Monday-Friday,11:00 AM,884,958,,,1842
72 Avenue West of 123 Street,Monday-Friday,12:00 PM,945,934,,,1879
72 Avenue West of 123 Street,Monday-Friday,1:00 PM,1012,995,,,2007
72 Avenue West of 123 Street,Monday-Friday,2:00 PM,1109,982,,,2091
72 Avenue West of 123 Street,Monday-Friday,3:00 PM,1119,1020,,,2139
72 Avenue West of 123 Street,Monday-Friday,4:00 PM,1152,1012,,,2164
72 Avenue West of 123 Street,Monday-Friday,5:00 PM,1107,937,,,2044
72 Avenue West of 123 Street,Monday-Friday,6:00 PM,998,881,,,1879
72 Avenue West of 123 Street,Monday-Friday,7:00 PM,810,688,,,1498
72 Avenue West of 123 Street,Monday-Friday,8:00 PM,721,581,,,1302
72 Avenue West of 123 Street,Monday-Friday,9:00 PM,637,500,,,1137
72 Avenue West of 123 Street,Monday-Friday,10:00 PM,422,270,,,692
72 Avenue West of 123 Street,Monday-Friday,11:00 PM,295,153,,,448
72 Avenue West of 123 Street,Saturday-Sunday,12:00 AM,273,136,,,409
72 Avenue West of 123 Street,Saturday-Sunday,1:00 AM,137,75,,,212
72 Avenue West of 123 Street,Saturday-Sunday,2:00 AM,99,97,,,196
72 Avenue West of 123 Street,Saturday-Sunday,3:00 AM,111,94,,,205
72 Avenue West of 123 Street,Saturday-Sunday,4:00 AM,102,143,,,245
72 Avenue West of 123 Street,Saturday-Sunday,5:00 AM,139,275,,,414
72 Avenue West of 123 Street,Saturday-Sunday,6:00 AM,207,290,,,497
72 Avenue West of 123 Street,Saturday-Sunday,7:00 AM,272,411,,,683
72 Avenue West of 123 Street,Saturday-Sunday,8:00 AM,436,583,,,1019
72 Avenue West of 123 Street,Saturday-Sunday,9:00 AM,579,814,,,1393
72 Avenue West of 123 Street,Saturday-Sunday,10:00 AM,715,885,,,1600
72 Avenue West of 123 Street,Saturday-Sunday,11:00 AM,832,935,,,1767
72 Avenue West of 123 Street,Saturday-Sunday,12:00 PM,922,931,,,1853
72 Avenue West of 123 Street,Saturday-Sunday,1:00 PM,938,964,,,1902
72 Avenue West of 123 Street,Saturday-Sunday,2:00 PM,947,928,,,1875
72 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,946,861,,,1807
72 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,880,808,,,1688
72 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,800,766,,,1566
72 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,779,729,,,1508
72 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,656,608,,,1264
72 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,606,506,,,1112
72 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,563,491,,,1054
72 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,421,282,,,703
72 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,306,186,,,492
96 Avenue East of 130 Street,Monday-Friday,12:00 AM,119,117,,,236
96 Avenue East of 130 Street,Monday-Friday,1:00 AM,71,68,,,139
96 Avenue East of 130 Street,Monday-Friday,2:00 AM,47,50,,,97
96 Avenue East of 130 Street,Monday-Friday,3:00 AM,48,58,,,106
96 Avenue East of 130 Street,Monday-Friday,4:00 AM,111,173,,,284
96 Avenue East of 130 Street,Monday-Friday,5:00 AM,292,529,,,821
96 Avenue East of 130 Street,Monday-Friday,6:00 AM,653,648,,,1301
96 Avenue East of 130 Street,Monday-Friday,7:00 AM,739,730,,,1469
96 Avenue East of 130 Street,Monday-Friday,8:00 AM,633,678,,,1311
96 Avenue East of 130 Street,Monday-Friday,9:00 AM,570,585,,,1155
96 Avenue East of 130 Street,Monday-Friday,10:00 AM,588,596,,,1184
96 Avenue East of 130 Street,Monday-Friday,11:00 AM,628,695,,,1323
96 Avenue East of 130 Street,Monday-Friday,12:00 PM,748,714,,,1462
96 Avenue East of 130 Street,Monday-Friday,1:00 PM,732,751,,,1483
96 Avenue East of 130 Street,Monday-Friday,2:00 PM,845,820,,,1665
96 Avenue East of 130 Street,Monday-Friday,3:00 PM,969,934,,,1903
96 Avenue East of 130 Street,Monday-Friday,4:00 PM,1009,1006,,,2015
96 Avenue East of 130 Street,Monday-Friday,5:00 PM,1005,888,,,1893
96 Avenue East of 130 Street,Monday-Friday,6:00 PM,852,753,,,1605
96 Avenue East of 130 Street,Monday-Friday,7:00 PM,655,652,,,1307
96 Avenue East of 130 Street,Monday-Friday,8:00 PM,543,588,,,1131
96 Avenue East of 130 Street,Monday-Friday,9:00 PM,469,494,,,963
96 Avenue East of 130 Street,Monday-Friday,10:00 PM,346,345,,,691
96 Avenue East of 130 Street,Monday-Friday,11:00 PM,228,229,,,457
96 Avenue East of 130 Street,Saturday-Sunday,12:00 AM,202,197,,,399
96 Avenue East of 130 Street,Saturday-Sunday,1:00 AM,130,127,,,257
96 Avenue East of 130 Street,Saturday-Sunday,2:00 AM,89,83,,,172
96 Avenue East of 130 Street,Saturday-Sunday,3:00 AM,74,68,,,142
96 Avenue East of 130 Street,Saturday-Sunday,4:00 AM,73,79,,,152
96 Avenue East of 130 Street,Saturday-Sunday,5:00 AM,118,148,,,266
96 Avenue East of 130 Street,Saturday-Sunday,6:00 AM,252,184,,,436
96 Avenue East of 130 Street,Saturday-Sunday,7:00 AM,264,242,,,506
96 Avenue East of 130 Street,Saturday-Sunday,8:00 AM,369,342,,,711
96 Avenue East of 130 Street,Saturday-Sunday,9:00 AM,501,491,,,992
96 Avenue East of 130 Street,Saturday-Sunday,10:00 AM,575,564,,,1139
96 Avenue East of 130 Street,Saturday-Sunday,11:00 AM,635,631,,,1266
96 Avenue East of 130 Street,Saturday-Sunday,12:00 PM,687,679,,,1366
96 Avenue East of 130 Street,Saturday-Sunday,1:00 PM,727,705,,,1432
96 Avenue East of 130 Street,Saturday-Sunday,2:00 PM,747,746,,,1493
96 Avenue East of 130 Street,Saturday-Sunday,3:00 PM,743,747,,,1490
96 Avenue East of 130 Street,Saturday-Sunday,4:00 PM,693,753,,,1446
96 Avenue East of 130 Street,Saturday-Sunday,5:00 PM,635,722,,,1357
96 Avenue East of 130 Street,Saturday-Sunday,6:00 PM,615,729,,,1344
96 Avenue East of 130 Street,Saturday-Sunday,7:00 PM,548,632,,,1180
96 Avenue East of 130 Street,Saturday-Sunday,8:00 PM,488,557,,,1045
96 Avenue East of 130 Street,Saturday-Sunday,9:00 PM,447,464,,,911
96 Avenue East of 130 Street,Saturday-Sunday,10:00 PM,377,369,,,746
96 Avenue East of 130 Street,Saturday-Sunday,11:00 PM,241,247,,,488
104 Avenue East of 157 Street,Monday-Friday,12:00 AM,101,101,,,202
104 Avenue East of 157 Street,Monday-Friday,1:00 AM,56,55,,,111
104 Avenue East of 157 Street,Monday-Friday,2:00 AM,34,41,,,75
104 Avenue East of 157 Street,Monday-Friday,3:00 AM,41,32,,,73
104 Avenue East of 157 Street,Monday-Friday,4:00 AM,90,75,,,165
104 Avenue East of 157 Street,Monday-Friday,5:00 AM,289,230,,,519
104 Avenue East of 157 Street,Monday-Friday,6:00 AM,558,443,,,1001
104 Avenue East of 157 Street,Monday-Friday,7:00 AM,646,638,,,1284
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,586,726,,,1312
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,537,587,,,1124
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,564,532,,,1096
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,641,565,,,1206
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,700,584,,,1284
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,748,578,,,1326
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,795,624,,,1419
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,922,770,,,1692
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1035,788,,,1823
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,990,726,,,1716
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,751,553,,,1304
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,574,457,,,1031
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,473,378,,,851
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,454,356,,,810
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,311,281,,,592
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,193,180,,,373
104 Avenue East of 157 Street,Saturday-Sunday,12:00 AM,180,138,,,318
104 Avenue East of 157 Street,Saturday-Sunday,1:00 AM,102,82,,,184
104 Avenue East of 157 Street,Saturday-Sunday,2:00 AM,68,56,,,124
104 Avenue East of 157 Street,Saturday-Sunday,3:00 AM,44,37,,,81
104 Avenue East of 157 Street,Saturday-Sunday,4:00 AM,55,37,,,92
104 Avenue East of 157 Street,Saturday-Sunday,5:00 AM,108,64,,,172
104 Avenue East of 157 Street,Saturday-Sunday,6:00 AM,187,112,,,299
104 Avenue East of 157 Street,Saturday-Sunday,7:00 AM,272,186,,,458
104 Avenue East of 157 Street,Saturday-Sunday,8:00 AM,391,292,,,683
104 Avenue East of 157 Street,Saturday-Sunday,9:00 AM,508,443,,,951
104 Avenue East of 157 Street,Saturday-Sunday,10:00 AM,582,483,,,1065
104 Avenue East of 157 Street,Saturday-Sunday,11:00 AM,624,547,,,1171
104 Avenue East of 157 Street,Saturday-Sunday,12:00 PM,692,550,,,1242
104 Avenue East of 157 Street,Saturday-Sunday,1:00 PM,683,546,,,1229
104 Avenue East of 157 Street,Saturday-Sunday,2:00 PM,657,547,,,1204
104 Avenue East of 157 Street,Saturday-Sunday,3:00 PM,641,541,,,1182
104 Avenue East of 157 Street,Saturday-Sunday,4:00 PM,614,530,,,1144
104 Avenue East of 157 Street,Saturday-Sunday,5:00 PM,563,523,,,1086
104 Avenue East of 157 Street,Saturday-Sunday,6:00 PM,505,469,,,974
104 Avenue East of 157 Street,Saturday-Sunday,7:00 PM,427,424,,,851
104 Avenue East of 157 Street,Saturday-Sunday,8:00 PM,378,395,,,773
104 Avenue East of 157 Street,Saturday-Sunday,9:00 PM,338,363,,,701
104 Avenue East of 157 Street,Saturday-Sunday,10:00 PM,281,274,,,555
104 Avenue East of 157 Street,Saturday-Sunday,11:00 PM,207,187,,,394
152 Street South of 24 Avenue,Monday-Friday,12:00 AM,,,48,50,98
152 Street South of 24 Avenue,Monday-Friday,1:00 AM,,,31,30,61
152 Street South of 24 Avenue,Monday-Friday,2:00 AM,,,24,23,47
152 Street South of 24 Avenue,Monday-Friday,3:00 AM,,,39,20,59
152 Street South of 24 Avenue,Monday-Friday,4:00 AM,,,102,52,154
152 Street South of 24 Avenue,Monday-Friday,5:00 AM,,,280,173,453
152 Street South of 24 Avenue,Monday-Friday,6:00 AM,,,444,404,848
152 Street South of 24 Avenue,Monday-Friday,7:00 AM,,,578,724,1302
152 Street South of 24 Avenue,Monday-Friday,8:00 AM,,,669,863,1532
152 Street South of 24 Avenue,Monday-Friday,9:00 AM,,,758,846,1604
152 Street South of 24 Avenue,Monday-Friday,10:00 AM,,,888,929,1817
152 Street South of 24 Avenue,Monday-Friday,11:00 AM,,,927,977,1904
152 Street South of 24 Avenue,Monday-Friday,12:00 PM,,,896,993,1889
152 Street South of 24 Avenue,Monday-Friday,1:00 PM,,,930,1011,1941
152 Street South of 24 Avenue,Monday-Friday,2:00 PM,,,1002,1074,2076
152 Street South of 24 Avenue,Monday-Friday,3:00 PM,,,929,1084,2013
152 Street South of 24 Avenue,Monday-Friday,4:00 PM,,,877,1012,1889
152 Street South of 24 Avenue,Monday-Friday,5:00 PM,,,713,889,1602
152 Street South of 24 Avenue,Monday-Friday,6:00 PM,,,560,721,1281
152 Street South of 24 Avenue,Monday-Friday,7:00 PM,,,524,564,1088
152 Street South of 24 Avenue,Monday-Friday,8:00 PM,,,471,451,922
152 Street South of 24 Avenue,Monday-Friday,9:00 PM,,,345,306,651
152 Street South of 24 Avenue,Monday-Friday,10:00 PM,,,240,191,431
152 Street South of 24 Avenue,Monday-Friday,11:00 PM,,,105,100,205
152 Street South of 24 Avenue,Saturday-Sunday,12:00 AM,,,84,81,165
152 Street South of 24 Avenue,Saturday-Sunday,1:00 AM,,,62,49,111
152 Street South of 24 Avenue,Saturday-Sunday,2:00 AM,,,40,33,73
152 Street South of 24 Avenue,Saturday-Sunday,3:00 AM,,,35,28,63
152 Street South of 24 Avenue,Saturday-Sunday,4:00 AM,,,40,30,70
