Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
88 Avenue West of 123 Street,Monday-Friday,3:00 PM,1292,1175,,,2467
88 Avenue West of 123 Street,Monday-Friday,4:00 PM,1278,1204,,,2482
88 Avenue West of 123 Street,Monday-Friday,5:00 PM,1265,1138,,,2403
88 Avenue West of 123 Street,Monday-Friday,6:00 PM,1173,1003,,,2176
88 Avenue West of 123 Street,Monday-Friday,7:00 PM,983,874,,,1857
88 Avenue West of 123 Street,Monday-Friday,8:00 PM,808,732,,,1540
88 Avenue West of 123 Street,Monday-Friday,9:00 PM,712,645,,,1357
88 Avenue West of 123 Street,Monday-Friday,10:00 PM,612,529,,,1141
88 Avenue West of 123 Street,Monday-Friday,11:00 PM,497,295,,,792
96 Avenue East of 130 Street,Monday-Friday,12:00 AM,144,129,,,273
96 Avenue East of 130 Street,Monday-Friday,1:00 AM,81,71,,,152
96 Avenue East of 130 Street,Monday-Friday,2:00 AM,53,53,,,106
96 Avenue East of 130 Street,Monday-Friday,3:00 AM,45,48,,,93
96 Avenue East of 130 Street,Monday-Friday,4:00 AM,86,95,,,181
96 Avenue East of 130 Street,Monday-Friday,5:00 AM,225,319,,,544
96 Avenue East of 130 Street,Monday-Friday,6:00 AM,535,514,,,1049
96 Avenue East of 130 Street,Monday-Friday,7:00 AM,656,641,,,1297
96 Avenue East of 130 Street,Monday-Friday,8:00 AM,646,602,,,1248
96 Avenue East of 130 Street,Monday-Friday,9:00 AM,581,597,,,1178
96 Avenue East of 130 Street,Monday-Friday,10:00 AM,594,581,,,1175
96 Avenue East of 130 Street,Monday-Friday,11:00 AM,637,651,,,1288
96 Avenue East of 130 Street,Monday-Friday,12:00 PM,714,718,,,1432
96 Avenue East of 130 Street,Monday-Friday,1:00 PM,764,733,,,1497
96 Avenue East of 130 Street,Monday-Friday,2:00 PM,846,831,,,1677
96 Avenue East of 130 Street,Monday-Friday,3:00 PM,924,943,,,1867
96 Avenue East of 130 Street,Monday-Friday,4:00 PM,963,1013,,,1976
96 Avenue East of 130 Street,Monday-Friday,5:00 PM,938,941,,,1879
96 Avenue East of 130 Street,Monday-Friday,6:00 PM,839,796,,,1635
96 Avenue East of 130 Street,Monday-Friday,7:00 PM,709,727,,,1436
96 Avenue East of 130 Street,Monday-Friday,8:00 PM,565,614,,,1179
96 Avenue East of 130 Street,Monday-Friday,9:00 PM,466,521,,,987
96 Avenue East of 130 Street,Monday-Friday,10:00 PM,363,351,,,714
96 Avenue East of 130 Street,Monday-Friday,11:00 PM,237,241,,,478
104 Avenue East of 157 Street,Monday-Friday,12:00 AM,102,103,,,205
104 Avenue East of 157 Street,Monday-Friday,1:00 AM,57,53,,,110
104 Avenue East of 157 Street,Monday-Friday,2:00 AM,39,40,,,79
104 Avenue East of 157 Street,Monday-Friday,3:00 AM,42,36,,,78
104 Avenue East of 157 Street,Monday-Friday,4:00 AM,95,60,,,155
104 Avenue East of 157 Street,Monday-Friday,5:00 AM,299,174,,,473
104 Avenue East of 157 Street,Monday-Friday,6:00 AM,509,354,,,863
104 Avenue East of 157 Street,Monday-Friday,7:00 AM,617,631,,,1248
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,566,706,,,1272
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,571,573,,,1144
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,594,552,,,1146
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,661,589,,,1250
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,700,595,,,1295
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,741,610,,,1351
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,835,650,,,1485
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,927,812,,,1739
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1065,809,,,1874
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,961,709,,,1670
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,743,588,,,1331
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,594,483,,,1077
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,530,379,,,909
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,460,345,,,805
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,293,245,,,538
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,189,180,,,369
152 Street South of 24 Avenue,Monday-Friday,12:00 AM,,,65,67,132
152 Street South of 24 Avenue,Monday-Friday,1:00 AM,,,40,36,76
152 Street South of 24 Avenue,Monday-Friday,2:00 AM,,,27,26,53
152 Street South of 24 Avenue,Monday-Friday,3:00 AM,,,23,17,40
152 Street South of 24 Avenue,Monday-Friday,4:00 AM,,,48,26,74
152 Street South of 24 Avenue,Monday-Friday,5:00 AM,,,137,74,211
152 Street South of 24 Avenue,Monday-Friday,6:00 AM,,,301,215,516
152 Street South of 24 Avenue,Monday-Friday,7:00 AM,,,406,393,799
152 Street South of 24 Avenue,Monday-Friday,8:00 AM,,,518,679,1197
152 Street South of 24 Avenue,Monday-Friday,9:00 AM,,,650,747,1397
152 Street South of 24 Avenue,Monday-Friday,10:00 AM,,,698,743,1441
152 Street South of 24 Avenue,Monday-Friday,11:00 AM,,,816,875,1691
152 Street South of 24 Avenue,Monday-Friday,12:00 PM,,,820,872,1692
152 Street South of 24 Avenue,Monday-Friday,1:00 PM,,,842,905,1747
152 Street South of 24 Avenue,Monday-Friday,2:00 PM,,,849,942,1791
152 Street South of 24 Avenue,Monday-Friday,3:00 PM,,,866,974,1840
152 Street South of 24 Avenue,Monday-Friday,4:00 PM,,,813,982,1795
152 Street South of 24 Avenue,Monday-Friday,5:00 PM,,,738,870,1608
152 Street South of 24 Avenue,Monday-Friday,6:00 PM,,,616,708,1324
152 Street South of 24 Avenue,Monday-Friday,7:00 PM,,,509,572,1081
152 Street South of 24 Avenue,Monday-Friday,8:00 PM,,,466,442,908
152 Street South of 24 Avenue,Monday-Friday,9:00 PM,,,385,340,725
152 Street South of 24 Avenue,Monday-Friday,10:00 PM,,,240,227,467
152 Street South of 24 Avenue,Monday-Friday,11:00 PM,,,138,130,268
152 Street South of 70 Avenue,Monday-Friday,12:00 AM,,,137,137,274
152 Street South of 70 Avenue,Monday-Friday,1:00 AM,,,77,67,144
152 Street South of 70 Avenue,Monday-Friday,2:00 AM,,,44,45,89
152 Street South of 70 Avenue,Monday-Friday,3:00 AM,,,36,44,80
152 Street South of 70 Avenue,Monday-Friday,4:00 AM,,,57,81,138
152 Street South of 70 Avenue,Monday-Friday,5:00 AM,,,164,207,371
152 Street South of 70 Avenue,Monday-Friday,6:00 AM,,,448,595,1043
152 Street South of 70 Avenue,Monday-Friday,7:00 AM,,,664,765,1429
152 Street South of 70 Avenue,Monday-Friday,8:00 AM,,,703,857,1560
152 Street South of 70 Avenue,Monday-Friday,9:00 AM,,,634,740,1374
152 Street South of 70 Avenue,Monday-Friday,10:00 AM,,,622,692,1314
152 Street South of 70 Avenue,Monday-Friday,11:00 AM,,,659,728,1387
152 Street South of 70 Avenue,Monday-Friday,12:00 PM,,,701,757,1458
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,704,763,1467
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,797,836,1633
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,903,923,1826
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1005,1034,2039
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1067,1060,2127
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,929,953,1882
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,768,794,1562
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,657,635,1292
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,588,571,1159
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,432,387,819
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,302,240,542
152 Street South of 99 Avenue,Monday-Friday,12:00 AM,,,138,198,336
152 Street South of 99 Avenue,Monday-Friday,1:00 AM,,,74,100,174
152 Street South of 99 Avenue,Monday-Friday,2:00 AM,,,54,65,119
152 Street South of 99 Avenue,Monday-Friday,3:00 AM,,,49,50,99
152 Street South of 99 Avenue,Monday-Friday,4:00 AM,,,92,65,157
152 Street South of 99 Avenue,Monday-Friday,5:00 AM,,,297,142,439
152 Street South of 99 Avenue,Monday-Friday,6:00 AM,,,636,391,1027
152 Street South of 99 Avenue,Monday-Friday,7:00 AM,,,935,634,1569
152 Street South of 99 Avenue,Monday-Friday,8:00 AM,,,970,719,1689
152 Street South of 99 Avenue,Monday-Friday,9:00 AM,,,949,731,1680
152 Street South of 99 Avenue,Monday-Friday,10:00 AM,,,1007,802,1809
152 Street South of 99 Avenue,Monday-Friday,11:00 AM,,,1097,925,2022
152 Street South of 99 Avenue,Monday-Friday,12:00 PM,,,1126,1034,2160
152 Street South of 99 Avenue,Monday-Friday,1:00 PM,,,1117,1129,2246
152 Street South of 99 Avenue,Monday-Friday,2:00 PM,,,1136,1222,2358
152 Street South of 99 Avenue,Monday-Friday,3:00 PM,,,1163,1453,2616
152 Street South of 99 Avenue,Monday-Friday,4:00 PM,,,1189,1547,2736
152 Street South of 99 Avenue,Monday-Friday,5:00 PM,,,1174,1522,2696
152 Street South of 99 Avenue,Monday-Friday,6:00 PM,,,1028,1263,2291
152 Street South of 99 Avenue,Monday-Friday,7:00 PM,,,845,1011,1856
152 Street South of 99 Avenue,Monday-Friday,8:00 PM,,,666,896,1562
152 Street South of 99 Avenue,Monday-Friday,9:00 PM,,,584,839,1423
152 Street South of 99 Avenue,Monday-Friday,10:00 PM,,,415,511,926
152 Street South of 99 Avenue,Monday-Friday,11:00 PM,,,250,356,606
Fraser Highway East of 188 Street,Monday-Friday,12:00 AM,65,99,,,164
Fraser Highway East of 188 Street,Monday-Friday,1:00 AM,34,57,,,91
Fraser Highway East of 188 Street,Monday-Friday,2:00 AM,23,35,,,58
Fraser Highway East of 188 Street,Monday-Friday,3:00 AM,25,35,,,60
Fraser Highway East of 188 Street,Monday-Friday,4:00 AM,85,66,,,151
Fraser Highway East of 188 Street,Monday-Friday,5:00 AM,180,213,,,393
Fraser Highway East of 188 Street,Monday-Friday,6:00 AM,396,499,,,895
Fraser Highway East of 188 Street,Monday-Friday,7:00 AM,581,615,,,1196
Fraser Highway East of 188 Street,Monday-Friday,8:00 AM,680,518,,,1198
Fraser Highway East of 188 Street,Monday-Friday,9:00 AM,661,519,,,1180
Fraser Highway East of 188 Street,Monday-Friday,10:00 AM,712,614,,,1326
Fraser Highway East of 188 Street,Monday-Friday,11:00 AM,759,717,,,1476
Fraser Highway East of 188 Street,Monday-Friday,12:00 PM,753,785,,,1538
Fraser Highway East of 188 Street,Monday-Friday,1:00 PM,747,808,,,1555
Fraser Highway East of 188 Street,Monday-Friday,2:00 PM,785,938,,,1723
Fraser Highway East of 188 Street,Monday-Friday,3:00 PM,828,1037,,,1865
Fraser Highway East of 188 Street,Monday-Friday,4:00 PM,905,1093,,,1998
Fraser Highway East of 188 Street,Monday-Friday,5:00 PM,830,1078,,,1908
Fraser Highway East of 188 Street,Monday-Friday,6:00 PM,680,841,,,1521
Fraser Highway East of 188 Street,Monday-Friday,7:00 PM,554,669,,,1223
Fraser Highway East of 188 Street,Monday-Friday,8:00 PM,394,626,,,1020
Fraser Highway East of 188 Street,Monday-Friday,9:00 PM,319,548,,,867
Fraser Highway East of 188 Street,Monday-Friday,10:00 PM,211,322,,,533
Fraser Highway East of 188 Street,Monday-Friday,11:00 PM,131,202,,,333
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 AM,,,57,55,112
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 AM,,,33,34,67
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 AM,,,20,25,45
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 AM,,,21,18,39
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 AM,,,34,33,67
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 AM,,,115,87,202
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 AM,,,310,245,555
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 AM,,,437,355,792
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 AM,,,456,461,917
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 AM,,,462,495,957
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 AM,,,495,512,1007
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 AM,,,531,546,1077
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 PM,,,558,583,1141
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 PM,,,573,622,1195
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 PM,,,604,663,1267
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 PM,,,638,694,1332
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 PM,,,611,733,1344
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 PM,,,593,671,1264
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 PM,,,481,516,997
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 PM,,,401,404,805
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 PM,,,348,332,680
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 PM,,,305,282,587
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 PM,,,213,197,410
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 PM,,,134,114,248
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 AM,,,167,177,344
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 AM,,,94,113,207
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 AM,,,66,82,148
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 AM,,,71,70,141
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 AM,,,114,100,214
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 AM,,,319,229,548
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 AM,,,722,527,1249
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 AM,,,1082,704,1786
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 AM,,,1136,770,1906
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 AM,,,1016,807,1823
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 AM,,,1054,907,1961
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 AM,,,1084,1073,2157
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 PM,,,1129,1136,2265
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 PM,,,1107,1177,2284
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 PM,,,1110,1278,2388
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 PM,,,1171,1388,2559
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 PM,,,1134,1488,2622
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 PM,,,1108,1384,2492
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 PM,,,1011,1135,2146
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 PM,,,861,968,1829
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 PM,,,667,787,1454
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 PM,,,560,635,1195
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 PM,,,432,476,908
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 PM,,,291,311,602
Pattullo Bridge,Monday-Friday,12:00 AM,,,510,344,854
Pattullo Bridge,Monday-Friday,1:00 AM,,,301,213,514
Pattullo Bridge,Monday-Friday,2:00 AM,,,191,140,331
Pattullo Bridge,Monday-Friday,3:00 AM,,,173,154,327
Pattullo Bridge,Monday-Friday,4:00 AM,,,233,358,591
Pattullo Bridge,Monday-Friday,5:00 AM,,,537,1265,1802
Pattullo Bridge,Monday-Friday,6:00 AM,,,1242,2398,3640
Pattullo Bridge,Monday-Friday,7:00 AM,,,1638,2228,3866
Pattullo Bridge,Monday-Friday,8:00 AM,,,1539,2032,3571
Pattullo Bridge,Monday-Friday,9:00 AM,,,1374,1827,3201
Pattullo Bridge,Monday-Friday,10:00 AM,,,1405,1777,3182
Pattullo Bridge,Monday-Friday,11:00 AM,,,1537,1785,3322
Pattullo Bridge,Monday-Friday,12:00 PM,,,1656,1758,3414
Pattullo Bridge,Monday-Friday,1:00 PM,,,1790,1822,3612
Pattullo Bridge,Monday-Friday,2:00 PM,,,2086,1856,3942
Pattullo Bridge,Monday-Friday,3:00 PM,,,2232,1957,4189
Pattullo Bridge,Monday-Friday,4:00 PM,,,2475,2105,4580
Pattullo Bridge,Monday-Friday,5:00 PM,,,2261,2037,4298
Pattullo Bridge,Monday-Friday,6:00 PM,,,2182,1728,3910
Pattullo Bridge,Monday-Friday,7:00 PM,,,1792,1419,3211
Pattullo Bridge,Monday-Friday,8:00 PM,,,1438,1165,2603
Pattullo Bridge,Monday-Friday,9:00 PM,,,1351,1128,2479
Pattullo Bridge,Monday-Friday,10:00 PM,,,1120,979,2099
Pattullo Bridge,Monday-Friday,11:00 PM,,,940,603,1543
Scott Road North of 72 Avenue,Monday-Friday,12:00 AM,,,126,114,240
Scott Road North of 72 Avenue,Monday-Friday,1:00 AM,,,73,64,137
Scott Road North of 72 Avenue,Monday-Friday,2:00 AM,,,51,51,102
Scott Road North of 72 Avenue,Monday-Friday,3:00 AM,,,42,42,84
Scott Road North of 72 Avenue,Monday-Friday,4:00 AM,,,71,60,131
Scott Road North of 72 Avenue,Monday-Friday,5:00 AM,,,172,171,343
Scott Road North of 72 Avenue,Monday-Friday,6:00 AM,,,357,361,718
Scott Road North of 72 Avenue,Monday-Friday,7:00 AM,,,591,525,1116
Scott Road North of 72 Avenue,Monday-Friday,8:00 AM,,,695,594,1289
Scott Road North of 72 Avenue,Monday-Friday,9:00 AM,,,717,645,1362
Scott Road North of 72 Avenue,Monday-Friday,10:00 AM,,,822,762,1584
Scott Road North of 72 Avenue,Monday-Friday,11:00 AM,,,905,872,1777
Scott Road North of 72 Avenue,Monday-Friday,12:00 PM,,,960,957,1917
Scott Road North of 72 Avenue,Monday-Friday,1:00 PM,,,998,974,1972
Scott Road North of 72 Avenue,Monday-Friday,2:00 PM,,,997,1003,2000
Scott Road North of 72 Avenue,Monday-Friday,3:00 PM,,,1055,1018,2073
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,1064,1046,2110
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,1024,1042,2066
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,916,940,1856
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,819,841,1660
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,673,710,1383
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,548,550,1098
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,361,369,730
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,224,233,457
