Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
88 Avenue West of 123 Street,Monday-Friday,4:00 PM,1276,1194,,,2470
88 Avenue West of 123 Street,Monday-Friday,5:00 PM,1251,1103,,,2354
88 Avenue West of 123 Street,Monday-Friday,6:00 PM,1170,961,,,2131
88 Avenue West of 123 Street,Monday-Friday,7:00 PM,932,848,,,1780
88 Avenue West of 123 Street,Monday-Friday,8:00 PM,762,675,,,1437
88 Avenue West of 123 Street,Monday-Friday,9:00 PM,655,571,,,1226
88 Avenue West of 123 Street,Monday-Friday,10:00 PM,522,435,,,957
88 Avenue West of 123 Street,Monday-Friday,11:00 PM,404,237,,,641
96 Avenue East of 130 Street,Monday-Friday,12:00 AM,111,133,,,244
96 Avenue East of 130 Street,Monday-Friday,1:00 AM,65,95,,,160
96 Avenue East of 130 Street,Monday-Friday,2:00 AM,47,84,,,131
96 Avenue East of 130 Street,Monday-Friday,3:00 AM,38,77,,,115
96 Avenue East of 130 Street,Monday-Friday,4:00 AM,77,118,,,195
96 Avenue East of 130 Street,Monday-Friday,5:00 AM,181,340,,,521
96 Avenue East of 130 Street,Monday-Friday,6:00 AM,490,480,,,970
96 Avenue East of 130 Street,Monday-Friday,7:00 AM,725,692,,,1417
96 Avenue East of 130 Street,Monday-Friday,8:00 AM,793,801,,,1594
96 Avenue East of 130 Street,Monday-Friday,9:00 AM,605,586,,,1191
96 Avenue East of 130 Street,Monday-Friday,10:00 AM,595,594,,,1189
96 Avenue East of 130 Street,Monday-Friday,11:00 AM,668,655,,,1323
96 Avenue East of 130 Street,Monday-Friday,12:00 PM,729,695,,,1424
96 Avenue East of 130 Street,Monday-Friday,1:00 PM,749,716,,,1465
96 Avenue East of 130 Street,Monday-Friday,2:00 PM,882,846,,,1728
96 Avenue East of 130 Street,Monday-Friday,3:00 PM,1009,961,,,1970
96 Avenue East of 130 Street,Monday-Friday,4:00 PM,1009,1004,,,2013
96 Avenue East of 130 Street,Monday-Friday,5:00 PM,998,956,,,1954
96 Avenue East of 130 Street,Monday-Friday,6:00 PM,844,756,,,1600
96 Avenue East of 130 Street,Monday-Friday,7:00 PM,655,655,,,1310
96 Avenue East of 130 Street,Monday-Friday,8:00 PM,505,534,,,1039
96 Avenue East of 130 Street,Monday-Friday,9:00 PM,441,468,,,909
96 Avenue East of 130 Street,Monday-Friday,10:00 PM,313,313,,,626
96 Avenue East of 130 Street,Monday-Friday,11:00 PM,194,224,,,418
104 Avenue East of 157 Street,Monday-Friday,12:00 AM,90,74,,,164
104 Avenue East of 157 Street,Monday-Friday,1:00 AM,46,41,,,87
104 Avenue East of 157 Street,Monday-Friday,2:00 AM,34,32,,,66
104 Avenue East of 157 Street,Monday-Friday,3:00 AM,41,31,,,72
104 Avenue East of 157 Street,Monday-Friday,4:00 AM,83,57,,,140
104 Avenue East of 157 Street,Monday-Friday,5:00 AM,260,176,,,436
104 Avenue East of 157 Street,Monday-Friday,6:00 AM,476,358,,,834
104 Avenue East of 157 Street,Monday-Friday,7:00 AM,656,731,,,1387
104 Avenue East of 157 Street,Monday-Friday,8:00 AM,618,841,,,1459
104 Avenue East of 157 Street,Monday-Friday,9:00 AM,515,575,,,1090
104 Avenue East of 157 Street,Monday-Friday,10:00 AM,567,545,,,1112
104 Avenue East of 157 Street,Monday-Friday,11:00 AM,658,583,,,1241
104 Avenue East of 157 Street,Monday-Friday,12:00 PM,691,594,,,1285
104 Avenue East of 157 Street,Monday-Friday,1:00 PM,763,577,,,1340
104 Avenue East of 157 Street,Monday-Friday,2:00 PM,918,660,,,1578
104 Avenue East of 157 Street,Monday-Friday,3:00 PM,973,819,,,1792
104 Avenue East of 157 Street,Monday-Friday,4:00 PM,1131,807,,,1938
104 Avenue East of 157 Street,Monday-Friday,5:00 PM,1012,724,,,1736
104 Avenue East of 157 Street,Monday-Friday,6:00 PM,751,576,,,1327
104 Avenue East of 157 Street,Monday-Friday,7:00 PM,588,447,,,1035
104 Avenue East of 157 Street,Monday-Friday,8:00 PM,508,349,,,857
104 Avenue East of 157 Street,Monday-Friday,9:00 PM,441,316,,,757
104 Avenue East of 157 Street,Monday-Friday,10:00 PM,281,229,,,510
104 Avenue East of 157 Street,Monday-Friday,11:00 PM,168,155,,,323
152 Street South of 24 Avenue,Monday-Friday,12:00 AM,,,48,53,101
152 Street South of 24 Avenue,Monday-Friday,1:00 AM,,,31,35,66
152 Street South of 24 Avenue,Monday-Friday,2:00 AM,,,25,24,49
152 Street South of 24 Avenue,Monday-Friday,3:00 AM,,,24,18,42
152 Street South of 24 Avenue,Monday-Friday,4:00 AM,,,44,24,68
152 Street South of 24 Avenue,Monday-Friday,5:00 AM,,,151,77,228
152 Street South of 24 Avenue,Monday-Friday,6:00 AM,,,323,223,546
152 Street South of 24 Avenue,Monday-Friday,7:00 AM,,,545,408,953
152 Street South of 24 Avenue,Monday-Friday,8:00 AM,,,704,861,1565
152 Street South of 24 Avenue,Monday-Friday,9:00 AM,,,695,823,1518
152 Street South of 24 Avenue,Monday-Friday,10:00 AM,,,794,814,1608
152 Street South of 24 Avenue,Monday-Friday,11:00 AM,,,863,897,1760
152 Street South of 24 Avenue,Monday-Friday,12:00 PM,,,844,899,1743
152 Street South of 24 Avenue,Monday-Friday,1:00 PM,,,866,938,1804
152 Street South of 24 Avenue,Monday-Friday,2:00 PM,,,941,1021,1962
152 Street South of 24 Avenue,Monday-Friday,3:00 PM,,,965,1123,2088
152 Street South of 24 Avenue,Monday-Friday,4:00 PM,,,907,1101,2008
152 Street South of 24 Avenue,Monday-Friday,5:00 PM,,,844,998,1842
152 Street South of 24 Avenue,Monday-Friday,6:00 PM,,,692,811,1503
152 Street South of 24 Avenue,Monday-Friday,7:00 PM,,,548,605,1153
152 Street South of 24 Avenue,Monday-Friday,8:00 PM,,,465,429,894
152 Street South of 24 Avenue,Monday-Friday,9:00 PM,,,360,310,670
152 Street South of 24 Avenue,Monday-Friday,10:00 PM,,,202,213,415
152 Street South of 24 Avenue,Monday-Friday,11:00 PM,,,122,119,241
152 Street South of 70 Avenue,Monday-Friday,12:00 AM,,,98,90,188
152 Street South of 70 Avenue,Monday-Friday,1:00 AM,,,54,53,107
152 Street South of 70 Avenue,Monday-Friday,2:00 AM,,,33,39,72
152 Street South of 70 Avenue,Monday-Friday,3:00 AM,,,31,44,75
152 Street South of 70 Avenue,Monday-Friday,4:00 AM,,,54,76,130
152 Street South of 70 Avenue,Monday-Friday,5:00 AM,,,172,233,405
152 Street South of 70 Avenue,Monday-Friday,6:00 AM,,,471,607,1078
152 Street South of 70 Avenue,Monday-Friday,7:00 AM,,,814,891,1705
152 Street South of 70 Avenue,Monday-Friday,8:00 AM,,,883,1011,1894
152 Street South of 70 Avenue,Monday-Friday,9:00 AM,,,678,798,1476
152 Street South of 70 Avenue,Monday-Friday,10:00 AM,,,652,749,1401
152 Street South of 70 Avenue,Monday-Friday,11:00 AM,,,734,793,1527
152 Street South of 70 Avenue,Monday-Friday,12:00 PM,,,741,809,1550
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,772,857,1629
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,907,1022,1929
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,1032,1133,2165
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1025,1147,2172
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1048,1160,2208
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,882,994,1876
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,708,773,1481
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,647,611,1258
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,546,519,1065
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,349,324,673
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,240,184,424
152 Street South of 99 Avenue,Monday-Friday,12:00 AM,,,101,143,244
152 Street South of 99 Avenue,Monday-Friday,1:00 AM,,,57,78,135
152 Street South of 99 Avenue,Monday-Friday,2:00 AM,,,46,61,107
152 Street South of 99 Avenue,Monday-Friday,3:00 AM,,,42,45,87
152 Street South of 99 Avenue,Monday-Friday,4:00 AM,,,89,49,138
152 Street South of 99 Avenue,Monday-Friday,5:00 AM,,,255,134,389
152 Street South of 99 Avenue,Monday-Friday,6:00 AM,,,611,385,996
152 Street South of 99 Avenue,Monday-Friday,7:00 AM,,,971,713,1684
152 Street South of 99 Avenue,Monday-Friday,8:00 AM,,,1312,892,2204
152 Street South of 99 Avenue,Monday-Friday,9:00 AM,,,983,751,1734
152 Street South of 99 Avenue,Monday-Friday,10:00 AM,,,941,785,1726
152 Street South of 99 Avenue,Monday-Friday,11:00 AM,,,1090,949,2039
152 Street South of 99 Avenue,Monday-Friday,12:00 PM,,,1110,1052,2162
152 Street South of 99 Avenue,Monday-Friday,1:00 PM,,,1072,1148,2220
152 Street South of 99 Avenue,Monday-Friday,2:00 PM,,,1146,1291,2437
152 Street South of 99 Avenue,Monday-Friday,3:00 PM,,,1210,1444,2654
152 Street South of 99 Avenue,Monday-Friday,4:00 PM,,,1201,1560,2761
152 Street South of 99 Avenue,Monday-Friday,5:00 PM,,,1106,1466,2572
152 Street South of 99 Avenue,Monday-Friday,6:00 PM,,,1004,1236,2240
152 Street South of 99 Avenue,Monday-Friday,7:00 PM,,,798,959,1757
152 Street South of 99 Avenue,Monday-Friday,8:00 PM,,,631,824,1455
152 Street South of 99 Avenue,Monday-Friday,9:00 PM,,,546,750,1296
152 Street South of 99 Avenue,Monday-Friday,10:00 PM,,,358,435,793
152 Street South of 99 Avenue,Monday-Friday,11:00 PM,,,217,283,500
Fraser Highway East of 188 Street,Monday-Friday,12:00 AM,58,91,,,149
Fraser Highway East of 188 Street,Monday-Friday,1:00 AM,32,46,,,78
Fraser Highway East of 188 Street,Monday-Friday,2:00 AM,22,32,,,54
Fraser Highway East of 188 Street,Monday-Friday,3:00 AM,28,28,,,56
Fraser Highway East of 188 Street,Monday-Friday,4:00 AM,92,70,,,162
Fraser Highway East of 188 Street,Monday-Friday,5:00 AM,168,223,,,391
Fraser Highway East of 188 Street,Monday-Friday,6:00 AM,389,488,,,877
Fraser Highway East of 188 Street,Monday-Friday,7:00 AM,651,787,,,1438
Fraser Highway East of 188 Street,Monday-Friday,8:00 AM,787,616,,,1403
Fraser Highway East of 188 Street,Monday-Friday,9:00 AM,743,555,,,1298
Fraser Highway East of 188 Street,Monday-Friday,10:00 AM,740,638,,,1378
Fraser Highway East of 188 Street,Monday-Friday,11:00 AM,789,755,,,1544
Fraser Highway East of 188 Street,Monday-Friday,12:00 PM,780,805,,,1585
Fraser Highway East of 188 Street,Monday-Friday,1:00 PM,763,861,,,1624
Fraser Highway East of 188 Street,Monday-Friday,2:00 PM,799,962,,,1761
Fraser Highway East of 188 Street,Monday-Friday,3:00 PM,903,1039,,,1942
Fraser Highway East of 188 Street,Monday-Friday,4:00 PM,935,1125,,,2060
Fraser Highway East of 188 Street,Monday-Friday,5:00 PM,869,1117,,,1986
Fraser Highway East of 188 Street,Monday-Friday,6:00 PM,715,873,,,1588
Fraser Highway East of 188 Street,Monday-Friday,7:00 PM,551,711,,,1262
Fraser Highway East of 188 Street,Monday-Friday,8:00 PM,376,616,,,992
Fraser Highway East of 188 Street,Monday-Friday,9:00 PM,303,520,,,823
Fraser Highway East of 188 Street,Monday-Friday,10:00 PM,214,310,,,524
Fraser Highway East of 188 Street,Monday-Friday,11:00 PM,125,202,,,327
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 AM,,,40,45,85
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 AM,,,26,31,57
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 AM,,,18,23,41
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 AM,,,18,16,34
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 AM,,,32,31,63
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 AM,,,124,87,211
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 AM,,,350,262,612
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 AM,,,593,377,970
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 AM,,,580,542,1122
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 AM,,,513,507,1020
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 AM,,,519,537,1056
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 AM,,,557,593,1150
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 PM,,,576,606,1182
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 PM,,,581,642,1223
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 PM,,,629,710,1339
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 PM,,,698,778,1476
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 PM,,,645,785,1430
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 PM,,,654,780,1434
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 PM,,,505,597,1102
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 PM,,,406,422,828
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 PM,,,351,310,661
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 PM,,,291,240,531
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 PM,,,180,177,357
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 PM,,,116,90,206
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 AM,,,122,154,276
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 AM,,,70,94,164
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 AM,,,56,73,129
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 AM,,,65,63,128
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 AM,,,111,90,201
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 AM,,,300,212,512
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 AM,,,718,474,1192
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 AM,,,1201,707,1908
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 AM,,,1332,866,2198
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 AM,,,1076,795,1871
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 AM,,,1075,922,1997
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 AM,,,1118,1091,2209
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 PM,,,1117,1135,2252
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 PM,,,1096,1187,2283
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 PM,,,1139,1355,2494
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 PM,,,1229,1428,2657
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 PM,,,1118,1434,2552
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 PM,,,1135,1429,2564
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 PM,,,1025,1158,2183
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 PM,,,821,967,1788
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 PM,,,625,790,1415
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 PM,,,479,628,1107
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 PM,,,362,436,798
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 PM,,,234,274,508
Pattullo Bridge,Monday-Friday,12:00 AM,,,486,334,820
Pattullo Bridge,Monday-Friday,1:00 AM,,,290,198,488
Pattullo Bridge,Monday-Friday,2:00 AM,,,208,138,346
Pattullo Bridge,Monday-Friday,3:00 AM,,,182,166,348
Pattullo Bridge,Monday-Friday,4:00 AM,,,247,426,673
Pattullo Bridge,Monday-Friday,5:00 AM,,,602,1596,2198
Pattullo Bridge,Monday-Friday,6:00 AM,,,1462,2802,4264
Pattullo Bridge,Monday-Friday,7:00 AM,,,2120,2584,4704
Pattullo Bridge,Monday-Friday,8:00 AM,,,1865,2420,4285
Pattullo Bridge,Monday-Friday,9:00 AM,,,1534,2191,3725
Pattullo Bridge,Monday-Friday,10:00 AM,,,1562,1963,3525
Pattullo Bridge,Monday-Friday,11:00 AM,,,1758,1952,3710
Pattullo Bridge,Monday-Friday,12:00 PM,,,1807,1892,3699
Pattullo Bridge,Monday-Friday,1:00 PM,,,2023,2013,4036
Pattullo Bridge,Monday-Friday,2:00 PM,,,2519,2238,4757
Pattullo Bridge,Monday-Friday,3:00 PM,,,2738,2541,5279
Pattullo Bridge,Monday-Friday,4:00 PM,,,2802,2496,5298
Pattullo Bridge,Monday-Friday,5:00 PM,,,2754,2473,5227
Pattullo Bridge,Monday-Friday,6:00 PM,,,2539,1991,4530
Pattullo Bridge,Monday-Friday,7:00 PM,,,1984,1488,3472
Pattullo Bridge,Monday-Friday,8:00 PM,,,1525,1182,2707
Pattullo Bridge,Monday-Friday,9:00 PM,,,1457,1139,2596
Pattullo Bridge,Monday-Friday,10:00 PM,,,1203,937,2140
Pattullo Bridge,Monday-Friday,11:00 PM,,,952,595,1547
Scott Road North of 72 Avenue,Monday-Friday,12:00 AM,,,91,85,176
Scott Road North of 72 Avenue,Monday-Friday,1:00 AM,,,53,49,102
Scott Road North of 72 Avenue,Monday-Friday,2:00 AM,,,41,39,80
Scott Road North of 72 Avenue,Monday-Friday,3:00 AM,,,35,35,70
Scott Road North of 72 Avenue,Monday-Friday,4:00 AM,,,66,56,122
Scott Road North of 72 Avenue,Monday-Friday,5:00 AM,,,164,145,309
Scott Road North of 72 Avenue,Monday-Friday,6:00 AM,,,376,347,723
Scott Road North of 72 Avenue,Monday-Friday,7:00 AM,,,656,573,1229
Scott Road North of 72 Avenue,Monday-Friday,8:00 AM,,,925,702,1627
Scott Road North of 72 Avenue,Monday-Friday,9:00 AM,,,795,701,1496
Scott Road North of 72 Avenue,Monday-Friday,10:00 AM,,,825,764,1589
Scott Road North of 72 Avenue,Monday-Friday,11:00 AM,,,921,870,1791
Scott Road North of 72 Avenue,Monday-Friday,12:00 PM,,,952,912,1864
Scott Road North of 72 Avenue,Monday-Friday,1:00 PM,,,956,940,1896
Scott Road North of 72 Avenue,Monday-Friday,2:00 PM,,,1008,1023,2031
Scott Road North of 72 Avenue,Monday-Friday,3:00 PM,,,1109,1050,2159
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,1060,1078,2138
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,1038,1070,2108
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,933,941,1874
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,780,780,1560
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,632,653,1285
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,469,499,968
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,300,329,629
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,183,180,363
